,Unnamed: 0,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath
385,385,leith_p034_uk.csv,-3.1817,55.99,./20cr/leith_p034_uk.7z,./era20c/leith_p034_uk.7z,./eraint/leith_p034_uk.7z,./merra/leith_p034_uk.7z
386,386,lembar_419a_indonesia.csv,116.07,-8.7317,./20cr/lembar_419a_indonesia.7z,./era20c/lembar_419a_indonesia.7z,./eraint/lembar_419a_indonesia.7z,./merra/lembar_419a_indonesia.7z
387,387,lerwick_p041_uk.csv,-1.1333,60.15,./20cr/lerwick_p041_uk.7z,./era20c/lerwick_p041_uk.7z,./eraint/lerwick_p041_uk.7z,./merra/lerwick_p041_uk.7z
388,388,les_sables_d_olonne_.csv,-1.7935,46.497,./20cr/les_sables_d_olonne_.7z,./era20c/les_sables_d_olonne_.7z,./eraint/les_sables_d_olonne_.7z,./merra/les_sables_d_olonne_.7z
389,389,"lewes,de_747a_usa.csv",-75.12,38.782,"./20cr/lewes,de_747a_usa.7z","./era20c/lewes,de_747a_usa.7z","./eraint/lewes,de_747a_usa.7z","./merra/lewes,de_747a_usa.7z"
390,390,le_conquet_.csv,-4.7807,48.358999999999995,./20cr/le_conquet_.7z,./era20c/le_conquet_.7z,./eraint/le_conquet_.7z,./merra/le_conquet_.7z
391,391,le_crouesty_.csv,-2.8952,47.543,./20cr/le_crouesty_.7z,./era20c/le_crouesty_.7z,./eraint/le_crouesty_.7z,./merra/le_crouesty_.7z
392,392,le_havre_.csv,0.106,49.482,./20cr/le_havre_.7z,./era20c/le_havre_.7z,./eraint/le_havre_.7z,./merra/le_havre_.7z
393,393,le_pellerin_.csv,-1.7651,47.205,./20cr/le_pellerin_.7z,./era20c/le_pellerin_.7z,./eraint/le_pellerin_.7z,./merra/le_pellerin_.7z
394,394,le_robert_270a_france.csv,-60.933,14.683,./20cr/le_robert_270a_france.7z,./era20c/le_robert_270a_france.7z,./eraint/le_robert_270a_france.7z,./merra/le_robert_270a_france.7z
395,395,lianyungang_639a_china.csv,119.42,34.75,./20cr/lianyungang_639a_china.7z,./era20c/lianyungang_639a_china.7z,./eraint/lianyungang_639a_china.7z,./merra/lianyungang_639a_china.7z
396,396,limetree_bay_254a_usa.csv,-64.753,17.697,./20cr/limetree_bay_254a_usa.7z,./era20c/limetree_bay_254a_usa.7z,./eraint/limetree_bay_254a_usa.7z,./merra/limetree_bay_254a_usa.7z
397,397,limon_b_268b_costa_rica.csv,-83.03299999999999,10.0,./20cr/limon_b_268b_costa_rica.7z,./era20c/limon_b_268b_costa_rica.7z,./eraint/limon_b_268b_costa_rica.7z,./merra/limon_b_268b_costa_rica.7z
398,398,livorno_livorno_italy.csv,10.299000000000001,43.54600000000001,./20cr/livorno_livorno_italy.7z,./era20c/livorno_livorno_italy.7z,./eraint/livorno_livorno_italy.7z,./merra/livorno_livorno_italy.7z
399,399,llandudno_p007_uk.csv,-3.8252,53.332,./20cr/llandudno_p007_uk.7z,./era20c/llandudno_p007_uk.7z,./eraint/llandudno_p007_uk.7z,./merra/llandudno_p007_uk.7z
400,400,lobito_237a_angola.csv,13.558,-12.333,./20cr/lobito_237a_angola.7z,./era20c/lobito_237a_angola.7z,,
401,401,lobos_de_afuera_084a_peru.csv,-80.717,-6.9333,./20cr/lobos_de_afuera_084a_peru.7z,./era20c/lobos_de_afuera_084a_peru.7z,./eraint/lobos_de_afuera_084a_peru.7z,./merra/lobos_de_afuera_084a_peru.7z
402,402,lombrum_400a_papua_new_guinea.csv,147.37,-2.0333,./20cr/lombrum_400a_papua_new_guinea.7z,./era20c/lombrum_400a_papua_new_guinea.7z,./eraint/lombrum_400a_papua_new_guinea.7z,./merra/lombrum_400a_papua_new_guinea.7z
403,403,lord_howe_b_399b_australia.csv,159.07,-31.517,./20cr/lord_howe_b_399b_australia.7z,./era20c/lord_howe_b_399b_australia.7z,./eraint/lord_howe_b_399b_australia.7z,./merra/lord_howe_b_399b_australia.7z
404,404,loreto_319a_mexico.csv,-111.37,26.017,./20cr/loreto_319a_mexico.7z,./era20c/loreto_319a_mexico.7z,./eraint/loreto_319a_mexico.7z,./merra/loreto_319a_mexico.7z
405,405,"los_angeles,ca_567a_usa.csv",-118.27,33.72,"./20cr/los_angeles,ca_567a_usa.7z","./era20c/los_angeles,ca_567a_usa.7z","./eraint/los_angeles,ca_567a_usa.7z","./merra/los_angeles,ca_567a_usa.7z"
406,406,"lowerescuminac,nb_02000_canada.csv",-64.883,47.083,"./20cr/lowerescuminac,nb_02000_canada.7z","./era20c/lowerescuminac,nb_02000_canada.7z","./eraint/lowerescuminac,nb_02000_canada.7z","./merra/lowerescuminac,nb_02000_canada.7z"
407,407,lowestoft_p024_uk.csv,1.7508,52.473,./20cr/lowestoft_p024_uk.7z,./era20c/lowestoft_p024_uk.7z,./eraint/lowestoft_p024_uk.7z,./merra/lowestoft_p024_uk.7z
408,408,luanda_236a_angola.csv,13.237,-8.7867,./20cr/luanda_236a_angola.7z,./era20c/luanda_236a_angola.7z,,
409,409,lubang_655a_philippines.csv,120.21,13.82,./20cr/lubang_655a_philippines.7z,,./eraint/lubang_655a_philippines.7z,./merra/lubang_655a_philippines.7z
410,410,luderitz_702a_south_africa.csv,15.15,-26.65,./20cr/luderitz_702a_south_africa.7z,./era20c/luderitz_702a_south_africa.7z,./eraint/luderitz_702a_south_africa.7z,./merra/luderitz_702a_south_africa.7z
411,411,luis_correia_711a_brazil.csv,-41.672,-2.8667,./20cr/luis_correia_711a_brazil.7z,./era20c/luis_correia_711a_brazil.7z,./eraint/luis_correia_711a_brazil.7z,./merra/luis_correia_711a_brazil.7z
412,412,lumut_143a_malaysia.csv,100.62,4.2333,./20cr/lumut_143a_malaysia.7z,./era20c/lumut_143a_malaysia.7z,./eraint/lumut_143a_malaysia.7z,./merra/lumut_143a_malaysia.7z
413,413,lungsurannaga_410a_indonesia.csv,117.75,2.1,./20cr/lungsurannaga_410a_indonesia.7z,./era20c/lungsurannaga_410a_indonesia.7z,,
414,414,lusi_a_633a_china.csv,121.62,32.133,./20cr/lusi_a_633a_china.7z,./era20c/lusi_a_633a_china.7z,./eraint/lusi_a_633a_china.7z,./merra/lusi_a_633a_china.7z
415,415,lyttelton_667a_new_zealand.csv,172.72,-43.6,./20cr/lyttelton_667a_new_zealand.7z,./era20c/lyttelton_667a_new_zealand.7z,./eraint/lyttelton_667a_new_zealand.7z,./merra/lyttelton_667a_new_zealand.7z
416,416,maaloey_003_norway.csv,5.1133,61.934,./20cr/maaloey_003_norway.7z,./era20c/maaloey_003_norway.7z,./eraint/maaloey_003_norway.7z,./merra/maaloey_003_norway.7z
417,417,macae_719a_brazil.csv,-41.467,-22.233,./20cr/macae_719a_brazil.7z,./era20c/macae_719a_brazil.7z,./eraint/macae_719a_brazil.7z,./merra/macae_719a_brazil.7z
418,418,macau_338a_macau.csv,113.55,22.166999999999998,./20cr/macau_338a_macau.7z,./era20c/macau_338a_macau.7z,./eraint/macau_338a_macau.7z,./merra/macau_338a_macau.7z
419,419,mackay_018_australia.csv,149.19,-21.143,./20cr/mackay_018_australia.7z,./era20c/mackay_018_australia.7z,./eraint/mackay_018_australia.7z,./merra/mackay_018_australia.7z
420,420,macquarie_is._c_680c_australia.csv,158.97,-54.483000000000004,./20cr/macquarie_is._c_680c_australia.7z,./era20c/macquarie_is._c_680c_australia.7z,./eraint/macquarie_is._c_680c_australia.7z,./merra/macquarie_is._c_680c_australia.7z
421,421,madang_066a_papua_new_guinea.csv,145.8,-5.2,./20cr/madang_066a_papua_new_guinea.7z,./era20c/madang_066a_papua_new_guinea.7z,./eraint/madang_066a_papua_new_guinea.7z,./merra/madang_066a_papua_new_guinea.7z
422,422,madeira_715a_brazil.csv,-44.378,-2.565,./20cr/madeira_715a_brazil.7z,./era20c/madeira_715a_brazil.7z,./eraint/madeira_715a_brazil.7z,./merra/madeira_715a_brazil.7z
423,423,"madero,tampico_277a_mexico.csv",-97.795,22.261999999999997,"./20cr/madero,tampico_277a_mexico.7z","./era20c/madero,tampico_277a_mexico.7z","./eraint/madero,tampico_277a_mexico.7z","./merra/madero,tampico_277a_mexico.7z"
424,424,"magueyes_island,pr_246a_usa.csv",-67.047,17.972,"./20cr/magueyes_island,pr_246a_usa.7z","./era20c/magueyes_island,pr_246a_usa.7z","./eraint/magueyes_island,pr_246a_usa.7z","./merra/magueyes_island,pr_246a_usa.7z"
425,425,mahon_mahon_spain.csv,4.2706,39.893,./20cr/mahon_mahon_spain.7z,./era20c/mahon_mahon_spain.7z,./eraint/mahon_mahon_spain.7z,./merra/mahon_mahon_spain.7z
426,426,maisaka_japan.csv,137.62,34.683,./20cr/maisaka_japan.7z,./era20c/maisaka_japan.7z,./eraint/maisaka_japan.7z,./merra/maisaka_japan.7z
427,427,maizuru_japan.csv,135.38,35.467,./20cr/maizuru_japan.7z,./era20c/maizuru_japan.7z,./eraint/maizuru_japan.7z,./merra/maizuru_japan.7z
428,428,"majuro,marshallislands_001.csv",171.37,7.1067,"./20cr/majuro,marshallislands_001.7z","./era20c/majuro,marshallislands_001.7z","./eraint/majuro,marshallislands_001.7z","./merra/majuro,marshallislands_001.7z"
429,429,makurazaki_japan.csv,130.3,31.267,./20cr/makurazaki_japan.7z,./era20c/makurazaki_japan.7z,./eraint/makurazaki_japan.7z,./merra/makurazaki_japan.7z
430,430,malaga_mala_spain.csv,-4.4167,36.717,./20cr/malaga_mala_spain.7z,./era20c/malaga_mala_spain.7z,./eraint/malaga_mala_spain.7z,./merra/malaga_mala_spain.7z
431,431,malakal_b_007b_republic_of_belau.csv,134.46,7.33,./20cr/malakal_b_007b_republic_of_belau.7z,./era20c/malakal_b_007b_republic_of_belau.7z,./eraint/malakal_b_007b_republic_of_belau.7z,./merra/malakal_b_007b_republic_of_belau.7z
432,432,"male_b,hulule_108b_rep._of_maldives.csv",73.517,4.1833,"./20cr/male_b,hulule_108b_rep._of_maldives.7z","./era20c/male_b,hulule_108b_rep._of_maldives.7z","./eraint/male_b,hulule_108b_rep._of_maldives.7z","./merra/male_b,hulule_108b_rep._of_maldives.7z"
433,433,malin_head_834a_ireland.csv,-7.3333,55.367,./20cr/malin_head_834a_ireland.7z,./era20c/malin_head_834a_ireland.7z,./eraint/malin_head_834a_ireland.7z,./merra/malin_head_834a_ireland.7z
434,434,malmo_030_sweden.csv,13.033,55.617,./20cr/malmo_030_sweden.7z,./era20c/malmo_030_sweden.7z,,
435,435,"maniitsoq,greenland_001.csv",-52.905,65.413,"./20cr/maniitsoq,greenland_001.7z","./era20c/maniitsoq,greenland_001.7z","./eraint/maniitsoq,greenland_001.7z","./merra/maniitsoq,greenland_001.7z"
436,436,manila_b_370b_philippines.csv,120.97,14.583,./20cr/manila_b_370b_philippines.7z,./era20c/manila_b_370b_philippines.7z,./eraint/manila_b_370b_philippines.7z,./merra/manila_b_370b_philippines.7z
437,437,manta_b_089b_ecuador.csv,-80.733,-0.95,./20cr/manta_b_089b_ecuador.7z,./era20c/manta_b_089b_ecuador.7z,./eraint/manta_b_089b_ecuador.7z,./merra/manta_b_089b_ecuador.7z
438,438,mantyluoto_007_finland.csv,21.463,61.593999999999994,./20cr/mantyluoto_007_finland.7z,./era20c/mantyluoto_007_finland.7z,./eraint/mantyluoto_007_finland.7z,./merra/mantyluoto_007_finland.7z
439,439,manus_065a_papua_new_guinea.csv,147.27,-2.0133,./20cr/manus_065a_papua_new_guinea.7z,./era20c/manus_065a_papua_new_guinea.7z,./eraint/manus_065a_papua_new_guinea.7z,./merra/manus_065a_papua_new_guinea.7z
440,440,"manzanillo_b,mexico_001.csv",-104.33,19.053,"./20cr/manzanillo_b,mexico_001.7z","./era20c/manzanillo_b,mexico_001.7z","./eraint/manzanillo_b,mexico_001.7z","./merra/manzanillo_b,mexico_001.7z"
441,441,maputo_190a_mozambique.csv,32.7,-26.166999999999998,./20cr/maputo_190a_mozambique.7z,./era20c/maputo_190a_mozambique.7z,,
442,442,maputo_b_190b_mozambique.csv,32.57,-25.975,./20cr/maputo_b_190b_mozambique.7z,./era20c/maputo_b_190b_mozambique.7z,./eraint/maputo_b_190b_mozambique.7z,./merra/maputo_b_190b_mozambique.7z
443,443,marsden_point_398a_new_zealand.csv,174.5,-35.833,./20cr/marsden_point_398a_new_zealand.7z,./era20c/marsden_point_398a_new_zealand.7z,./eraint/marsden_point_398a_new_zealand.7z,./merra/marsden_point_398a_new_zealand.7z
444,444,marseille_france.csv,5.35,43.3,./20cr/marseille_france.7z,./era20c/marseille_france.7z,./eraint/marseille_france.7z,./merra/marseille_france.7z
445,445,marviken_012_sweden.csv,16.837,58.553999999999995,./20cr/marviken_012_sweden.7z,./era20c/marviken_012_sweden.7z,./eraint/marviken_012_sweden.7z,./merra/marviken_012_sweden.7z
446,446,mar_del_plata_b_729b_argentina.csv,-57.55,-38.05,./20cr/mar_del_plata_b_729b_argentina.7z,./era20c/mar_del_plata_b_729b_argentina.7z,./eraint/mar_del_plata_b_729b_argentina.7z,./merra/mar_del_plata_b_729b_argentina.7z
447,447,masirah_113a_oman.csv,58.872,20.686999999999998,./20cr/masirah_113a_oman.7z,./era20c/masirah_113a_oman.7z,./eraint/masirah_113a_oman.7z,./merra/masirah_113a_oman.7z
448,448,"massacre_bay,ak_550a_usa.csv",173.2,52.833,"./20cr/massacre_bay,ak_550a_usa.7z","./era20c/massacre_bay,ak_550a_usa.7z",,
449,449,matarani_b_094b_peru.csv,-72.117,-17.0,./20cr/matarani_b_094b_peru.7z,./era20c/matarani_b_094b_peru.7z,./eraint/matarani_b_094b_peru.7z,./merra/matarani_b_094b_peru.7z
450,450,matavai_590a_french_polynesia.csv,-149.52,-17.517,./20cr/matavai_590a_french_polynesia.7z,./era20c/matavai_590a_french_polynesia.7z,,
451,451,matsuyama_japan.csv,132.72,33.867,./20cr/matsuyama_japan.7z,./era20c/matsuyama_japan.7z,./eraint/matsuyama_japan.7z,./merra/matsuyama_japan.7z
452,452,mawson_177a_australia.csv,62.883,-67.6,./20cr/mawson_177a_australia.7z,./era20c/mawson_177a_australia.7z,./eraint/mawson_177a_australia.7z,./merra/mawson_177a_australia.7z
453,453,"mayaguez,_pr_736a_usa.csv",-67.16,18.22,"./20cr/mayaguez,_pr_736a_usa.7z","./era20c/mayaguez,_pr_736a_usa.7z","./eraint/mayaguez,_pr_736a_usa.7z","./merra/mayaguez,_pr_736a_usa.7z"
454,454,"mayport,fl_753a_usa.csv",-81.432,30.395,"./20cr/mayport,fl_753a_usa.7z","./era20c/mayport,fl_753a_usa.7z","./eraint/mayport,fl_753a_usa.7z","./merra/mayport,fl_753a_usa.7z"
455,455,mazatlan_673a_mexico.csv,-106.42,23.198,./20cr/mazatlan_673a_mexico.7z,./era20c/mazatlan_673a_mexico.7z,,
456,456,melilla_melilla_spain.csv,-2.918,35.291,./20cr/melilla_melilla_spain.7z,./era20c/melilla_melilla_spain.7z,./eraint/melilla_melilla_spain.7z,./merra/melilla_melilla_spain.7z
457,457,meneng_158a_indonesia.csv,114.38,-8.1167,./20cr/meneng_158a_indonesia.7z,./era20c/meneng_158a_indonesia.7z,./eraint/meneng_158a_indonesia.7z,./merra/meneng_158a_indonesia.7z
458,458,mera_japan.csv,139.83,34.917,./20cr/mera_japan.7z,./era20c/mera_japan.7z,./eraint/mera_japan.7z,./merra/mera_japan.7z
459,459,messina_messina_italy.csv,15.562999999999999,38.196,./20cr/messina_messina_italy.7z,./era20c/messina_messina_italy.7z,./eraint/messina_messina_italy.7z,./merra/messina_messina_italy.7z
460,460,"miami,hauloverpier_001.csv",-80.117,25.9,"./20cr/miami,hauloverpier_001.7z","./era20c/miami,hauloverpier_001.7z","./eraint/miami,hauloverpier_001.7z","./merra/miami,hauloverpier_001.7z"
461,461,miamibeach_usa.csv,-80.132,25.768,./20cr/miamibeach_usa.7z,./era20c/miamibeach_usa.7z,./eraint/miamibeach_usa.7z,./merra/miamibeach_usa.7z
462,462,midway_050a_usa_trust.csv,-177.37,28.217,./20cr/midway_050a_usa_trust.7z,./era20c/midway_050a_usa_trust.7z,./eraint/midway_050a_usa_trust.7z,./merra/midway_050a_usa_trust.7z
463,463,milfordhaven_p056_uk.csv,-5.0143,51.702,./20cr/milfordhaven_p056_uk.7z,./era20c/milfordhaven_p056_uk.7z,./eraint/milfordhaven_p056_uk.7z,./merra/milfordhaven_p056_uk.7z
464,464,millport_p049_uk.csv,-4.9058,55.75,./20cr/millport_p049_uk.7z,./era20c/millport_p049_uk.7z,./eraint/millport_p049_uk.7z,./merra/millport_p049_uk.7z
465,465,minamidaito_japan.csv,131.23,25.866999999999997,./20cr/minamidaito_japan.7z,./era20c/minamidaito_japan.7z,./eraint/minamidaito_japan.7z,./merra/minamidaito_japan.7z
466,466,minamitorishima_japan.csv,153.98,24.3,./20cr/minamitorishima_japan.7z,./era20c/minamitorishima_japan.7z,./eraint/minamitorishima_japan.7z,./merra/minamitorishima_japan.7z
467,467,mina_sulman_182a_bahrain.csv,50.6,26.233,./20cr/mina_sulman_182a_bahrain.7z,./era20c/mina_sulman_182a_bahrain.7z,./eraint/mina_sulman_182a_bahrain.7z,./merra/mina_sulman_182a_bahrain.7z
468,468,miri_388a_malaysia.csv,113.97,4.3917,./20cr/miri_388a_malaysia.7z,./era20c/miri_388a_malaysia.7z,./eraint/miri_388a_malaysia.7z,./merra/miri_388a_malaysia.7z
469,469,misumi_japan.csv,130.45,32.617,./20cr/misumi_japan.7z,./era20c/misumi_japan.7z,./eraint/misumi_japan.7z,./merra/misumi_japan.7z
470,470,miyakejima_357a_japan.csv,139.48,34.067,./20cr/miyakejima_357a_japan.7z,./era20c/miyakejima_357a_japan.7z,./eraint/miyakejima_357a_japan.7z,./merra/miyakejima_357a_japan.7z
471,471,miyako_japan.csv,141.98,39.65,./20cr/miyako_japan.7z,./era20c/miyako_japan.7z,./eraint/miyako_japan.7z,./merra/miyako_japan.7z
472,472,mocamedes_238a_angola.csv,12.145,-15.192,./20cr/mocamedes_238a_angola.7z,./era20c/mocamedes_238a_angola.7z,,
473,473,mokuoloe_061a_usa.csv,-157.8,21.433000000000003,./20cr/mokuoloe_061a_usa.7z,./era20c/mokuoloe_061a_usa.7z,./eraint/mokuoloe_061a_usa.7z,./merra/mokuoloe_061a_usa.7z
474,474,mombasa_101a_kenya.csv,39.657,-4.07,./20cr/mombasa_101a_kenya.7z,./era20c/mombasa_101a_kenya.7z,./eraint/mombasa_101a_kenya.7z,./merra/mombasa_101a_kenya.7z
475,475,monaco_port_hercule_france.csv,7.4215,43.729,./20cr/monaco_port_hercule_france.7z,./era20c/monaco_port_hercule_france.7z,./eraint/monaco_port_hercule_france.7z,./merra/monaco_port_hercule_france.7z
476,476,"mona_is.,_pr_267a_usa.csv",-67.938,18.09,"./20cr/mona_is.,_pr_267a_usa.7z","./era20c/mona_is.,_pr_267a_usa.7z","./eraint/mona_is.,_pr_267a_usa.7z","./merra/mona_is.,_pr_267a_usa.7z"
477,477,"montauk,ny_279a_usa.csv",-71.96,41.048,"./20cr/montauk,ny_279a_usa.7z","./era20c/montauk,ny_279a_usa.7z","./eraint/montauk,ny_279a_usa.7z","./merra/montauk,ny_279a_usa.7z"
478,478,"monterey,ca_555a_usa.csv",-121.89,36.605,"./20cr/monterey,ca_555a_usa.7z","./era20c/monterey,ca_555a_usa.7z","./eraint/monterey,ca_555a_usa.7z","./merra/monterey,ca_555a_usa.7z"
479,479,montoir_de_bretagne_.csv,-2.1084,47.306000000000004,./20cr/montoir_de_bretagne_.7z,,./eraint/montoir_de_bretagne_.7z,./merra/montoir_de_bretagne_.7z
480,480,morayfirth_p207_uk.csv,-4.0022,57.599,./20cr/morayfirth_p207_uk.7z,./era20c/morayfirth_p207_uk.7z,./eraint/morayfirth_p207_uk.7z,./merra/morayfirth_p207_uk.7z
481,481,mossel_bay_185a_south_africa.csv,22.13300000000001,-34.183,./20cr/mossel_bay_185a_south_africa.7z,./era20c/mossel_bay_185a_south_africa.7z,./eraint/mossel_bay_185a_south_africa.7z,./merra/mossel_bay_185a_south_africa.7z
482,482,motril_motril_spain.csv,-3.5239999999999996,36.72,./20cr/motril_motril_spain.7z,./era20c/motril_motril_spain.7z,./eraint/motril_motril_spain.7z,./merra/motril_motril_spain.7z
483,483,moulmein_906a_myanmar.csv,97.62200000000001,16.465,./20cr/moulmein_906a_myanmar.7z,./era20c/moulmein_906a_myanmar.7z,./eraint/moulmein_906a_myanmar.7z,./merra/moulmein_906a_myanmar.7z
484,484,mumbles_p932_uk.csv,-3.9754,51.57,./20cr/mumbles_p932_uk.7z,./era20c/mumbles_p932_uk.7z,./eraint/mumbles_p932_uk.7z,./merra/mumbles_p932_uk.7z
485,485,murotomisaki_japan.csv,134.17,33.266999999999996,./20cr/murotomisaki_japan.7z,./era20c/murotomisaki_japan.7z,./eraint/murotomisaki_japan.7z,./merra/murotomisaki_japan.7z
486,486,muscat_b_110b_oman.csv,58.565,23.628,./20cr/muscat_b_110b_oman.7z,./era20c/muscat_b_110b_oman.7z,./eraint/muscat_b_110b_oman.7z,./merra/muscat_b_110b_oman.7z
487,487,nagasaki_japan.csv,129.87,32.733000000000004,./20cr/nagasaki_japan.7z,./era20c/nagasaki_japan.7z,./eraint/nagasaki_japan.7z,./merra/nagasaki_japan.7z
488,488,nagoya_japan.csv,136.88,35.083,./20cr/nagoya_japan.7z,./era20c/nagoya_japan.7z,./eraint/nagoya_japan.7z,./merra/nagoya_japan.7z
489,489,naha_japan.csv,127.67,26.217,./20cr/naha_japan.7z,./era20c/naha_japan.7z,./eraint/naha_japan.7z,./merra/naha_japan.7z
490,490,"nain,nf_01430_canada.csv",-61.683,56.55,"./20cr/nain,nf_01430_canada.7z","./era20c/nain,nf_01430_canada.7z","./eraint/nain,nf_01430_canada.7z","./merra/nain,nf_01430_canada.7z"
491,491,nakano_shima_345a_japan.csv,129.84,29.842,./20cr/nakano_shima_345a_japan.7z,./era20c/nakano_shima_345a_japan.7z,./eraint/nakano_shima_345a_japan.7z,./merra/nakano_shima_345a_japan.7z
492,492,nantes_usine_brulee_.csv,-1.5742,47.20399999999999,./20cr/nantes_usine_brulee_.7z,./era20c/nantes_usine_brulee_.7z,./eraint/nantes_usine_brulee_.7z,./merra/nantes_usine_brulee_.7z
493,493,nantucketisland_usa.csv,-70.097,41.285,./20cr/nantucketisland_usa.7z,./era20c/nantucketisland_usa.7z,./eraint/nantucketisland_usa.7z,./merra/nantucketisland_usa.7z
494,494,naos_b_300b_panama.csv,-79.533,8.9167,./20cr/naos_b_300b_panama.7z,./era20c/naos_b_300b_panama.7z,./eraint/naos_b_300b_panama.7z,./merra/naos_b_300b_panama.7z
495,495,napier_668a_new_zealand.csv,176.92,-39.483000000000004,./20cr/napier_668a_new_zealand.7z,./era20c/napier_668a_new_zealand.7z,./eraint/napier_668a_new_zealand.7z,./merra/napier_668a_new_zealand.7z
496,496,naples_usa.csv,-81.807,26.13,./20cr/naples_usa.7z,./era20c/naples_usa.7z,./eraint/naples_usa.7z,./merra/naples_usa.7z
497,497,napoli_napoli_italy.csv,14.269,40.841,./20cr/napoli_napoli_italy.7z,./era20c/napoli_napoli_italy.7z,./eraint/napoli_napoli_italy.7z,./merra/napoli_napoli_italy.7z
498,498,natal_c_202c_brazil.csv,-35.195,-5.7517,./20cr/natal_c_202c_brazil.7z,./era20c/natal_c_202c_brazil.7z,./eraint/natal_c_202c_brazil.7z,./merra/natal_c_202c_brazil.7z
499,499,nauru_001.csv,166.91,-0.5283,./20cr/nauru_001.7z,./era20c/nauru_001.7z,./eraint/nauru_001.7z,./merra/nauru_001.7z
500,500,nawiliwili_058a_usa.csv,-159.36,21.955,./20cr/nawiliwili_058a_usa.7z,./era20c/nawiliwili_058a_usa.7z,./eraint/nawiliwili_058a_usa.7z,./merra/nawiliwili_058a_usa.7z
501,501,naze_359a_japan.csv,129.5,28.38300000000001,./20cr/naze_359a_japan.7z,./era20c/naze_359a_japan.7z,./eraint/naze_359a_japan.7z,./merra/naze_359a_japan.7z
502,502,"neah_bay,wa_558a_usa.csv",-124.62,48.368,"./20cr/neah_bay,wa_558a_usa.7z","./era20c/neah_bay,wa_558a_usa.7z","./eraint/neah_bay,wa_558a_usa.7z","./merra/neah_bay,wa_558a_usa.7z"
503,503,nelson_077a_new_zealand.csv,173.27,-41.266999999999996,./20cr/nelson_077a_new_zealand.7z,./era20c/nelson_077a_new_zealand.7z,./eraint/nelson_077a_new_zealand.7z,./merra/nelson_077a_new_zealand.7z
504,504,newcastle_019_australia.csv,151.78,-32.926,./20cr/newcastle_019_australia.7z,./era20c/newcastle_019_australia.7z,./eraint/newcastle_019_australia.7z,./merra/newcastle_019_australia.7z
505,505,newhaven_p011_uk.csv,0.05703,50.782,./20cr/newhaven_p011_uk.7z,./era20c/newhaven_p011_uk.7z,./eraint/newhaven_p011_uk.7z,./merra/newhaven_p011_uk.7z
506,506,newlondon_usa.csv,-72.09,41.361000000000004,./20cr/newlondon_usa.7z,./era20c/newlondon_usa.7z,./eraint/newlondon_usa.7z,./merra/newlondon_usa.7z
507,507,newlyn_p001_uk.csv,-5.5417,50.102,./20cr/newlyn_p001_uk.7z,./era20c/newlyn_p001_uk.7z,./eraint/newlyn_p001_uk.7z,./merra/newlyn_p001_uk.7z
508,508,"newport,ri_253a_usa.csv",-71.327,41.505,"./20cr/newport,ri_253a_usa.7z","./era20c/newport,ri_253a_usa.7z","./eraint/newport,ri_253a_usa.7z","./merra/newport,ri_253a_usa.7z"
509,509,newport_p057_uk.csv,-2.9874,51.55,./20cr/newport_p057_uk.7z,./era20c/newport_p057_uk.7z,./eraint/newport_p057_uk.7z,./merra/newport_p057_uk.7z
510,510,newport_usa.csv,-71.327,41.505,./20cr/newport_usa.7z,./era20c/newport_usa.7z,./eraint/newport_usa.7z,./merra/newport_usa.7z
511,511,"newwestminster,bc_07654_canada.csv",-122.91,49.2,"./20cr/newwestminster,bc_07654_canada.7z","./era20c/newwestminster,bc_07654_canada.7z","./eraint/newwestminster,bc_07654_canada.7z","./merra/newwestminster,bc_07654_canada.7z"
512,512,newyork_thebattery__usa.csv,-74.014,40.701,./20cr/newyork_thebattery__usa.7z,./era20c/newyork_thebattery__usa.7z,./eraint/newyork_thebattery__usa.7z,./merra/newyork_thebattery__usa.7z
513,513,"new_london,ct_744a_usa.csv",-72.087,41.355,"./20cr/new_london,ct_744a_usa.7z","./era20c/new_london,ct_744a_usa.7z","./eraint/new_london,ct_744a_usa.7z","./merra/new_london,ct_744a_usa.7z"
514,514,"new_york,ny_745a_usa.csv",-74.015,40.7,"./20cr/new_york,ny_745a_usa.7z","./era20c/new_york,ny_745a_usa.7z","./eraint/new_york,ny_745a_usa.7z","./merra/new_york,ny_745a_usa.7z"
515,515,nice_france.csv,7.2853,43.69600000000001,./20cr/nice_france.7z,./era20c/nice_france.7z,./eraint/nice_france.7z,./merra/nice_france.7z
516,516,nishinoomote_363a_japan.csv,131.0,30.732,./20cr/nishinoomote_363a_japan.7z,./era20c/nishinoomote_363a_japan.7z,./eraint/nishinoomote_363a_japan.7z,./merra/nishinoomote_363a_japan.7z
517,517,"nome,ak_595a_usa.csv",-165.43,64.5,"./20cr/nome,ak_595a_usa.7z","./era20c/nome,ak_595a_usa.7z","./eraint/nome,ak_595a_usa.7z","./merra/nome,ak_595a_usa.7z"
518,518,norfolk_island_b_062b_australia.csv,167.95,-29.066999999999997,./20cr/norfolk_island_b_062b_australia.7z,./era20c/norfolk_island_b_062b_australia.7z,./eraint/norfolk_island_b_062b_australia.7z,./merra/norfolk_island_b_062b_australia.7z
519,519,northshields_p032_uk.csv,-1.4398,55.007,./20cr/northshields_p032_uk.7z,./era20c/northshields_p032_uk.7z,./eraint/northshields_p032_uk.7z,./merra/northshields_p032_uk.7z
