,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath
115,castletownsend_835a_ireland.csv,-9.1833,51.533,./20cr/castletownsend_835a_ireland.csv,./era20c/castletownsend_835a_ireland.csv,./eraint/castletownsend_835a_ireland.csv,./merra/castletownsend_835a_ireland.csv,./erafive/castletownsend_835a_ireland.csv
116,catalina_b_313b_usa.csv,-118.48,33.45,./20cr/catalina_b_313b_usa.csv,./era20c/catalina_b_313b_usa.csv,./eraint/catalina_b_313b_usa.csv,./merra/catalina_b_313b_usa.csv,./erafive/catalina_b_313b_usa.csv
117,catania_catania_italy.csv,15.094,37.49800000000001,./20cr/catania_catania_italy.csv,./era20c/catania_catania_italy.csv,./eraint/catania_catania_italy.csv,./merra/catania_catania_italy.csv,./erafive/catania_catania_italy.csv
118,cayenne_227a_france.csv,-52.283,4.85,./20cr/cayenne_227a_france.csv,./era20c/cayenne_227a_france.csv,./eraint/cayenne_227a_france.csv,./merra/cayenne_227a_france.csv,./erafive/cayenne_227a_france.csv
119,cebu_379a_philippines.csv,123.92,10.3,./20cr/cebu_379a_philippines.csv,./era20c/cebu_379a_philippines.csv,./eraint/cebu_379a_philippines.csv,./merra/cebu_379a_philippines.csv,./erafive/cebu_379a_philippines.csv
120,cedarkeyii_usa.csv,-83.03200000000002,29.135,./20cr/cedarkeyii_usa.csv,./era20c/cedarkeyii_usa.csv,./eraint/cedarkeyii_usa.csv,./merra/cedarkeyii_usa.csv,./erafive/cedarkeyii_usa.csv
121,cedros_island_305a_mexico.csv,-115.18,28.1,./20cr/cedros_island_305a_mexico.csv,./era20c/cedros_island_305a_mexico.csv,./eraint/cedros_island_305a_mexico.csv,./merra/cedros_island_305a_mexico.csv,./erafive/cedros_island_305a_mexico.csv
122,celestun_861a_mexico.csv,-90.403,20.858,./20cr/celestun_861a_mexico.csv,./era20c/celestun_861a_mexico.csv,./eraint/celestun_861a_mexico.csv,./merra/celestun_861a_mexico.csv,./erafive/celestun_861a_mexico.csv
123,cendering_320a_malaysia.csv,103.18,5.2667,./20cr/cendering_320a_malaysia.csv,./era20c/cendering_320a_malaysia.csv,./eraint/cendering_320a_malaysia.csv,./merra/cendering_320a_malaysia.csv,./erafive/cendering_320a_malaysia.csv
124,centuri_france.csv,9.3498,42.966,./20cr/centuri_france.csv,,./eraint/centuri_france.csv,./merra/centuri_france.csv,./erafive/centuri_france.csv
125,ceuta_ceta_spain.csv,-5.3167,35.9,./20cr/ceuta_ceta_spain.csv,./era20c/ceuta_ceta_spain.csv,./eraint/ceuta_ceta_spain.csv,./merra/ceuta_ceta_spain.csv,./erafive/ceuta_ceta_spain.csv
126,chabahar_915a_iran.csv,60.603,25.297,./20cr/chabahar_915a_iran.csv,./era20c/chabahar_915a_iran.csv,./eraint/chabahar_915a_iran.csv,./merra/chabahar_915a_iran.csv,./erafive/chabahar_915a_iran.csv
127,champerico_670a_guatemala.csv,-91.917,14.3,./20cr/champerico_670a_guatemala.csv,./era20c/champerico_670a_guatemala.csv,,,
128,charchanga_138a_bangladesh.csv,91.05,22.217,./20cr/charchanga_138a_bangladesh.csv,./era20c/charchanga_138a_bangladesh.csv,./eraint/charchanga_138a_bangladesh.csv,./merra/charchanga_138a_bangladesh.csv,./erafive/charchanga_138a_bangladesh.csv
129,"charleston,or_575a_usa.csv",-124.32,43.345,"./20cr/charleston,or_575a_usa.csv","./era20c/charleston,or_575a_usa.csv","./eraint/charleston,or_575a_usa.csv","./merra/charleston,or_575a_usa.csv","./erafive/charleston,or_575a_usa.csv"
130,"charleston,sc_261a_usa.csv",-79.925,32.782,"./20cr/charleston,sc_261a_usa.csv","./era20c/charleston,sc_261a_usa.csv","./eraint/charleston,sc_261a_usa.csv","./merra/charleston,sc_261a_usa.csv","./erafive/charleston,sc_261a_usa.csv"
131,"charlottetown,pei_01700_canada.csv",-63.117,46.233,"./20cr/charlottetown,pei_01700_canada.csv","./era20c/charlottetown,pei_01700_canada.csv","./eraint/charlottetown,pei_01700_canada.csv","./merra/charlottetown,pei_01700_canada.csv","./erafive/charlottetown,pei_01700_canada.csv"
132,charlotte_amalie_255a_usa.csv,-64.92,18.335,./20cr/charlotte_amalie_255a_usa.csv,./era20c/charlotte_amalie_255a_usa.csv,./eraint/charlotte_amalie_255a_usa.csv,./merra/charlotte_amalie_255a_usa.csv,./erafive/charlotte_amalie_255a_usa.csv
133,chatham_079a_new_zealand.csv,-176.56,-43.947,./20cr/chatham_079a_new_zealand.csv,./era20c/chatham_079a_new_zealand.csv,./eraint/chatham_079a_new_zealand.csv,./merra/chatham_079a_new_zealand.csv,./erafive/chatham_079a_new_zealand.csv
134,cherbourg_.csv,-1.6355,49.651,./20cr/cherbourg_.csv,./era20c/cherbourg_.csv,./eraint/cherbourg_.csv,./merra/cherbourg_.csv,./erafive/cherbourg_.csv
135,chesapeake_bbt_749a_usa.csv,-76.113,36.967,./20cr/chesapeake_bbt_749a_usa.csv,./era20c/chesapeake_bbt_749a_usa.csv,./eraint/chesapeake_bbt_749a_usa.csv,./merra/chesapeake_bbt_749a_usa.csv,./erafive/chesapeake_bbt_749a_usa.csv
136,chichijima_japan.csv,142.18,27.1,./20cr/chichijima_japan.csv,./era20c/chichijima_japan.csv,./eraint/chichijima_japan.csv,./merra/chichijima_japan.csv,./erafive/chichijima_japan.csv
137,chittagong_124a_bangladesh.csv,91.825,22.247,./20cr/chittagong_124a_bangladesh.csv,./era20c/chittagong_124a_bangladesh.csv,./eraint/chittagong_124a_bangladesh.csv,./merra/chittagong_124a_bangladesh.csv,./erafive/chittagong_124a_bangladesh.csv
138,choshigyoko_japan.csv,140.87,35.75,./20cr/choshigyoko_japan.csv,./era20c/choshigyoko_japan.csv,./eraint/choshigyoko_japan.csv,./merra/choshigyoko_japan.csv,./erafive/choshigyoko_japan.csv
139,"christiansted,vi_258a_usa.csv",-64.705,17.75,"./20cr/christiansted,vi_258a_usa.csv","./era20c/christiansted,vi_258a_usa.csv","./eraint/christiansted,vi_258a_usa.csv","./merra/christiansted,vi_258a_usa.csv","./erafive/christiansted,vi_258a_usa.csv"
140,christmas_170a_australia.csv,105.67,-10.417,./20cr/christmas_170a_australia.csv,./era20c/christmas_170a_australia.csv,./eraint/christmas_170a_australia.csv,./merra/christmas_170a_australia.csv,./erafive/christmas_170a_australia.csv
141,"christmas_b,lineis.kiribati_001.csv",-157.48,1.985,"./20cr/christmas_b,lineis.kiribati_001.csv","./era20c/christmas_b,lineis.kiribati_001.csv","./eraint/christmas_b,lineis.kiribati_001.csv","./merra/christmas_b,lineis.kiribati_001.csv","./erafive/christmas_b,lineis.kiribati_001.csv"
142,churchill_274a_canada.csv,-94.183,58.767,./20cr/churchill_274a_canada.csv,./era20c/churchill_274a_canada.csv,./eraint/churchill_274a_canada.csv,./merra/churchill_274a_canada.csv,./erafive/churchill_274a_canada.csv
143,chuuk_054a_fd._st._micronesia.csv,151.85,7.45,./20cr/chuuk_054a_fd._st._micronesia.csv,./era20c/chuuk_054a_fd._st._micronesia.csv,./eraint/chuuk_054a_fd._st._micronesia.csv,./merra/chuuk_054a_fd._st._micronesia.csv,./erafive/chuuk_054a_fd._st._micronesia.csv
144,cilicap_b_162b_indonesia.csv,109.02,-7.7517,./20cr/cilicap_b_162b_indonesia.csv,./era20c/cilicap_b_162b_indonesia.csv,./eraint/cilicap_b_162b_indonesia.csv,./merra/cilicap_b_162b_indonesia.csv,./erafive/cilicap_b_162b_indonesia.csv
145,ciudad_del_carmen_779a_mexico.csv,-91.833,18.533,./20cr/ciudad_del_carmen_779a_mexico.csv,./era20c/ciudad_del_carmen_779a_mexico.csv,./eraint/ciudad_del_carmen_779a_mexico.csv,,./erafive/ciudad_del_carmen_779a_mexico.csv
146,civitavecchia_civitavecchia_italy.csv,11.79,42.094,./20cr/civitavecchia_civitavecchia_italy.csv,./era20c/civitavecchia_civitavecchia_italy.csv,./eraint/civitavecchia_civitavecchia_italy.csv,./merra/civitavecchia_civitavecchia_italy.csv,./erafive/civitavecchia_civitavecchia_italy.csv
147,"clearwater_bch,fl_773a_usa.csv",-82.83200000000002,27.977,"./20cr/clearwater_bch,fl_773a_usa.csv","./era20c/clearwater_bch,fl_773a_usa.csv","./eraint/clearwater_bch,fl_773a_usa.csv","./merra/clearwater_bch,fl_773a_usa.csv","./erafive/clearwater_bch,fl_773a_usa.csv"
148,"cocoa_beach,_fl_754a_usa.csv",-80.6,28.368,"./20cr/cocoa_beach,_fl_754a_usa.csv","./era20c/cocoa_beach,_fl_754a_usa.csv","./eraint/cocoa_beach,_fl_754a_usa.csv","./merra/cocoa_beach,_fl_754a_usa.csv","./erafive/cocoa_beach,_fl_754a_usa.csv"
149,cocos_171a_australia.csv,96.883,-12.117,./20cr/cocos_171a_australia.csv,./era20c/cocos_171a_australia.csv,./eraint/cocos_171a_australia.csv,./merra/cocos_171a_australia.csv,./erafive/cocos_171a_australia.csv
150,colombo_c_115c_sri_lanka.csv,79.85,6.9333,./20cr/colombo_c_115c_sri_lanka.csv,./era20c/colombo_c_115c_sri_lanka.csv,./eraint/colombo_c_115c_sri_lanka.csv,./merra/colombo_c_115c_sri_lanka.csv,./erafive/colombo_c_115c_sri_lanka.csv
151,concarneau_.csv,-3.9072,47.874,./20cr/concarneau_.csv,./era20c/concarneau_.csv,./eraint/concarneau_.csv,./merra/concarneau_.csv,./erafive/concarneau_.csv
152,cordemais_.csv,-1.8898,47.277,./20cr/cordemais_.csv,./era20c/cordemais_.csv,./eraint/cordemais_.csv,./merra/cordemais_.csv,./erafive/cordemais_.csv
153,"cordova_b,alaska_583b_usa.csv",-145.75,60.558,"./20cr/cordova_b,alaska_583b_usa.csv","./era20c/cordova_b,alaska_583b_usa.csv","./eraint/cordova_b,alaska_583b_usa.csv","./merra/cordova_b,alaska_583b_usa.csv","./erafive/cordova_b,alaska_583b_usa.csv"
154,corinto_679a_nicaragua.csv,-87.117,12.283,./20cr/corinto_679a_nicaragua.csv,./era20c/corinto_679a_nicaragua.csv,,,
155,"corpus_cristi,tx_770a_usa.csv",-97.217,27.58,"./20cr/corpus_cristi,tx_770a_usa.csv","./era20c/corpus_cristi,tx_770a_usa.csv","./eraint/corpus_cristi,tx_770a_usa.csv","./merra/corpus_cristi,tx_770a_usa.csv","./erafive/corpus_cristi,tx_770a_usa.csv"
156,coruna_coru_spain.csv,-8.4,43.367,./20cr/coruna_coru_spain.csv,./era20c/coruna_coru_spain.csv,./eraint/coruna_coru_spain.csv,./merra/coruna_coru_spain.csv,./erafive/coruna_coru_spain.csv
157,cox_s_bazaar_136a_bangladesh.csv,91.833,21.45,./20cr/cox_s_bazaar_136a_bangladesh.csv,./era20c/cox_s_bazaar_136a_bangladesh.csv,./eraint/cox_s_bazaar_136a_bangladesh.csv,./merra/cox_s_bazaar_136a_bangladesh.csv,./erafive/cox_s_bazaar_136a_bangladesh.csv
158,"crescent_city,ca_556a_usa.csv",-124.18,41.745,"./20cr/crescent_city,ca_556a_usa.csv","./era20c/crescent_city,ca_556a_usa.csv","./eraint/crescent_city,ca_556a_usa.csv","./merra/crescent_city,ca_556a_usa.csv","./erafive/crescent_city,ca_556a_usa.csv"
159,cristobal_266a_panama.csv,-79.915,9.355,./20cr/cristobal_266a_panama.csv,./era20c/cristobal_266a_panama.csv,./eraint/cristobal_266a_panama.csv,./merra/cristobal_266a_panama.csv,./erafive/cristobal_266a_panama.csv
160,cromer_p183_uk.csv,1.3016,52.934,./20cr/cromer_p183_uk.csv,./era20c/cromer_p183_uk.csv,./eraint/cromer_p183_uk.csv,./merra/cromer_p183_uk.csv,./erafive/cromer_p183_uk.csv
161,crotone_crotone_italy.csv,17.137,39.082,./20cr/crotone_crotone_italy.csv,./era20c/crotone_crotone_italy.csv,./eraint/crotone_crotone_italy.csv,./merra/crotone_crotone_italy.csv,./erafive/crotone_crotone_italy.csv
162,crozet_b_178b_france.csv,51.87,-46.425,./20cr/crozet_b_178b_france.csv,./era20c/crozet_b_178b_france.csv,./eraint/crozet_b_178b_france.csv,./merra/crozet_b_178b_france.csv,./erafive/crozet_b_178b_france.csv
163,"culebra,_pr_219a_usa.csv",-65.30199999999999,18.3,"./20cr/culebra,_pr_219a_usa.csv","./era20c/culebra,_pr_219a_usa.csv","./eraint/culebra,_pr_219a_usa.csv","./merra/culebra,_pr_219a_usa.csv","./erafive/culebra,_pr_219a_usa.csv"
164,currimao_654a_philippines.csv,120.49,17.988,./20cr/currimao_654a_philippines.csv,./era20c/currimao_654a_philippines.csv,./eraint/currimao_654a_philippines.csv,./merra/currimao_654a_philippines.csv,./erafive/currimao_654a_philippines.csv
165,cuxhaven_germany.csv,8.7167,53.867,./20cr/cuxhaven_germany.csv,./era20c/cuxhaven_germany.csv,./eraint/cuxhaven_germany.csv,./merra/cuxhaven_germany.csv,./erafive/cuxhaven_germany.csv
166,dakar_e_223e_senegal.csv,-17.43,14.667,./20cr/dakar_e_223e_senegal.csv,./era20c/dakar_e_223e_senegal.csv,./eraint/dakar_e_223e_senegal.csv,./merra/dakar_e_223e_senegal.csv,./erafive/dakar_e_223e_senegal.csv
167,dalian_a_630a_china.csv,121.66,38.925,./20cr/dalian_a_630a_china.csv,./era20c/dalian_a_630a_china.csv,./eraint/dalian_a_630a_china.csv,./merra/dalian_a_630a_china.csv,./erafive/dalian_a_630a_china.csv
168,dallmann_c_682c_unconfirmed.csv,-58.683,-62.233,./20cr/dallmann_c_682c_unconfirmed.csv,./era20c/dallmann_c_682c_unconfirmed.csv,./eraint/dallmann_c_682c_unconfirmed.csv,./merra/dallmann_c_682c_unconfirmed.csv,./erafive/dallmann_c_682c_unconfirmed.csv
169,darwin_009_australia.csv,130.85,-12.467,./20cr/darwin_009_australia.csv,./era20c/darwin_009_australia.csv,./eraint/darwin_009_australia.csv,./merra/darwin_009_australia.csv,./erafive/darwin_009_australia.csv
170,dar_es_salaam_102a_tanzania.csv,39.288,-6.82,./20cr/dar_es_salaam_102a_tanzania.csv,./era20c/dar_es_salaam_102a_tanzania.csv,./eraint/dar_es_salaam_102a_tanzania.csv,./merra/dar_es_salaam_102a_tanzania.csv,./erafive/dar_es_salaam_102a_tanzania.csv
171,"dauphin_island,_al_763a_usa.csv",-88.075,30.25,"./20cr/dauphin_island,_al_763a_usa.csv","./era20c/dauphin_island,_al_763a_usa.csv","./eraint/dauphin_island,_al_763a_usa.csv","./merra/dauphin_island,_al_763a_usa.csv","./erafive/dauphin_island,_al_763a_usa.csv"
172,davao_b_372b_philippines.csv,125.63,7.0833,./20cr/davao_b_372b_philippines.csv,./era20c/davao_b_372b_philippines.csv,./eraint/davao_b_372b_philippines.csv,./merra/davao_b_372b_philippines.csv,./erafive/davao_b_372b_philippines.csv
173,"davis,australia_001.csv",78.5,-68.0,"./20cr/davis,australia_001.csv","./era20c/davis,australia_001.csv","./eraint/davis,australia_001.csv","./merra/davis,australia_001.csv","./erafive/davis,australia_001.csv"
174,davis_173a_australia.csv,77.967,-68.45,./20cr/davis_173a_australia.csv,./era20c/davis_173a_australia.csv,./eraint/davis_173a_australia.csv,./merra/davis_173a_australia.csv,./erafive/davis_173a_australia.csv
175,degerby_001_finland.csv,20.385,60.032,./20cr/degerby_001_finland.csv,./era20c/degerby_001_finland.csv,./eraint/degerby_001_finland.csv,./merra/degerby_001_finland.csv,./erafive/degerby_001_finland.csv
176,delfzijl_del_nl.csv,6.9331,53.326,./20cr/delfzijl_del_nl.csv,./era20c/delfzijl_del_nl.csv,./eraint/delfzijl_del_nl.csv,./merra/delfzijl_del_nl.csv,./erafive/delfzijl_del_nl.csv
177,denhelder_hel_nl.csv,4.7464,52.965,./20cr/denhelder_hel_nl.csv,./era20c/denhelder_hel_nl.csv,./eraint/denhelder_hel_nl.csv,./merra/denhelder_hel_nl.csv,./erafive/denhelder_hel_nl.csv
178,devonport_p002_uk.csv,-4.1852,50.368,./20cr/devonport_p002_uk.csv,./era20c/devonport_p002_uk.csv,./eraint/devonport_p002_uk.csv,./merra/devonport_p002_uk.csv,./erafive/devonport_p002_uk.csv
179,"diegogarcia_d,uk_001.csv",72.433,-7.2333,"./20cr/diegogarcia_d,uk_001.csv","./era20c/diegogarcia_d,uk_001.csv","./eraint/diegogarcia_d,uk_001.csv","./merra/diegogarcia_d,uk_001.csv","./erafive/diegogarcia_d,uk_001.csv"
180,"diegoramirez,chile_001.csv",-68.667,-56.558,"./20cr/diegoramirez,chile_001.csv","./era20c/diegoramirez,chile_001.csv","./eraint/diegoramirez,chile_001.csv","./merra/diegoramirez,chile_001.csv","./erafive/diegoramirez,chile_001.csv"
181,diego_garcia_d_104d_united_kingdom.csv,72.433,-7.2333,./20cr/diego_garcia_d_104d_united_kingdom.csv,./era20c/diego_garcia_d_104d_united_kingdom.csv,./eraint/diego_garcia_d_104d_united_kingdom.csv,./merra/diego_garcia_d_104d_united_kingdom.csv,./erafive/diego_garcia_d_104d_united_kingdom.csv
182,diego_ramirez_599a_chile.csv,-68.715,-56.508,./20cr/diego_ramirez_599a_chile.csv,./era20c/diego_ramirez_599a_chile.csv,./eraint/diego_ramirez_599a_chile.csv,./merra/diego_ramirez_599a_chile.csv,./erafive/diego_ramirez_599a_chile.csv
183,dieppe_.csv,1.0845,49.929,./20cr/dieppe_.csv,./era20c/dieppe_.csv,./eraint/dieppe_.csv,./merra/dieppe_.csv,./erafive/dieppe_.csv
184,djibouti_119a_djibouti.csv,43.14,11.608,./20cr/djibouti_119a_djibouti.csv,./era20c/djibouti_119a_djibouti.csv,./eraint/djibouti_119a_djibouti.csv,./merra/djibouti_119a_djibouti.csv,./erafive/djibouti_119a_djibouti.csv
185,donges_.csv,-2.0883,47.306,./20cr/donges_.csv,./era20c/donges_.csv,./eraint/donges_.csv,./merra/donges_.csv,./erafive/donges_.csv
186,dongfang_637a_china.csv,108.62,19.1,./20cr/dongfang_637a_china.csv,./era20c/dongfang_637a_china.csv,./eraint/dongfang_637a_china.csv,./merra/dongfang_637a_china.csv,./erafive/dongfang_637a_china.csv
187,dover_p012_uk.csv,1.3181,51.117,./20cr/dover_p012_uk.csv,./era20c/dover_p012_uk.csv,./eraint/dover_p012_uk.csv,./merra/dover_p012_uk.csv,./erafive/dover_p012_uk.csv
188,draghallan_002_sweden.csv,17.533,62.367,./20cr/draghallan_002_sweden.csv,./era20c/draghallan_002_sweden.csv,,,
189,"duck_pier,nc_260a_usa.csv",-75.74,36.183,"./20cr/duck_pier,nc_260a_usa.csv","./era20c/duck_pier,nc_260a_usa.csv","./eraint/duck_pier,nc_260a_usa.csv","./merra/duck_pier,nc_260a_usa.csv","./erafive/duck_pier,nc_260a_usa.csv"
190,dumont_d_urville_189a_france.csv,140.01,-66.66199999999999,./20cr/dumont_d_urville_189a_france.csv,./era20c/dumont_d_urville_189a_france.csv,./eraint/dumont_d_urville_189a_france.csv,./merra/dumont_d_urville_189a_france.csv,./erafive/dumont_d_urville_189a_france.csv
191,dunkerque_.csv,2.3667,51.048,./20cr/dunkerque_.csv,./era20c/dunkerque_.csv,./eraint/dunkerque_.csv,./merra/dunkerque_.csv,./erafive/dunkerque_.csv
192,durban_181a_south_africa.csv,31.05,-29.867,./20cr/durban_181a_south_africa.csv,./era20c/durban_181a_south_africa.csv,./eraint/durban_181a_south_africa.csv,./merra/durban_181a_south_africa.csv,./erafive/durban_181a_south_africa.csv
193,"dutch_harbor_b,ak_041b_usa.csv",-166.54,53.88,"./20cr/dutch_harbor_b,ak_041b_usa.csv","./era20c/dutch_harbor_b,ak_041b_usa.csv","./eraint/dutch_harbor_b,ak_041b_usa.csv","./merra/dutch_harbor_b,ak_041b_usa.csv","./erafive/dutch_harbor_b,ak_041b_usa.csv"
194,dzaoudi_155a_mayotte.csv,45.257,-12.78,./20cr/dzaoudi_155a_mayotte.csv,./era20c/dzaoudi_155a_mayotte.csv,./eraint/dzaoudi_155a_mayotte.csv,./merra/dzaoudi_155a_mayotte.csv,./erafive/dzaoudi_155a_mayotte.csv
195,easter_c_022c_chile.csv,-109.45,-27.15,./20cr/easter_c_022c_chile.csv,./era20c/easter_c_022c_chile.csv,./eraint/easter_c_022c_chile.csv,./merra/easter_c_022c_chile.csv,./erafive/easter_c_022c_chile.csv
196,"eastport,me_740a_usa.csv",-66.985,44.903,"./20cr/eastport,me_740a_usa.csv","./era20c/eastport,me_740a_usa.csv","./eraint/eastport,me_740a_usa.csv","./merra/eastport,me_740a_usa.csv","./erafive/eastport,me_740a_usa.csv"
197,east_london_187a_south_africa.csv,27.917,-33.017,./20cr/east_london_187a_south_africa.csv,./era20c/east_london_187a_south_africa.csv,./eraint/east_london_187a_south_africa.csv,./merra/east_london_187a_south_africa.csv,./erafive/east_london_187a_south_africa.csv
198,el_hierro_elhierro_spain.csv,-17.9,27.78,./20cr/el_hierro_elhierro_spain.csv,./era20c/el_hierro_elhierro_spain.csv,./eraint/el_hierro_elhierro_spain.csv,./merra/el_hierro_elhierro_spain.csv,./erafive/el_hierro_elhierro_spain.csv
199,enewetok_b_006b_rep._of_marshall_i.csv,162.39,11.43,./20cr/enewetok_b_006b_rep._of_marshall_i.csv,./era20c/enewetok_b_006b_rep._of_marshall_i.csv,,,
200,ensenada_317a_mexico.csv,-116.63,31.85,./20cr/ensenada_317a_mexico.csv,./era20c/ensenada_317a_mexico.csv,./eraint/ensenada_317a_mexico.csv,./merra/ensenada_317a_mexico.csv,./erafive/ensenada_317a_mexico.csv
201,esbjerg_130121_denmark.csv,8.4333,55.467,./20cr/esbjerg_130121_denmark.csv,./era20c/esbjerg_130121_denmark.csv,./eraint/esbjerg_130121_denmark.csv,./merra/esbjerg_130121_denmark.csv,./erafive/esbjerg_130121_denmark.csv
202,esmeraldas_098a_ecuador.csv,-79.64699999999998,0.9917,./20cr/esmeraldas_098a_ecuador.csv,./era20c/esmeraldas_098a_ecuador.csv,./eraint/esmeraldas_098a_ecuador.csv,./merra/esmeraldas_098a_ecuador.csv,./erafive/esmeraldas_098a_ecuador.csv
203,esperance_010_australia.csv,121.89,-33.861,./20cr/esperance_010_australia.csv,./era20c/esperance_010_australia.csv,./eraint/esperance_010_australia.csv,./merra/esperance_010_australia.csv,./erafive/esperance_010_australia.csv
204,"esperanza,argentina_001.csv",-56.995,-63.395,"./20cr/esperanza,argentina_001.csv","./era20c/esperanza,argentina_001.csv","./eraint/esperanza,argentina_001.csv","./merra/esperanza,argentina_001.csv","./erafive/esperanza,argentina_001.csv"
205,"esperanza,_pr_733a_usa.csv",-65.47,18.093,"./20cr/esperanza,_pr_733a_usa.csv","./era20c/esperanza,_pr_733a_usa.csv","./eraint/esperanza,_pr_733a_usa.csv","./merra/esperanza,_pr_733a_usa.csv","./erafive/esperanza,_pr_733a_usa.csv"
206,"esperence,australia_001.csv",121.9,-33.867,"./20cr/esperence,australia_001.csv","./era20c/esperence,australia_001.csv","./eraint/esperence,australia_001.csv","./merra/esperence,australia_001.csv","./erafive/esperence,australia_001.csv"
207,exuma_cays_256a_bahamas.csv,-76.105,23.773000000000003,./20cr/exuma_cays_256a_bahamas.csv,./era20c/exuma_cays_256a_bahamas.csv,./eraint/exuma_cays_256a_bahamas.csv,./merra/exuma_cays_256a_bahamas.csv,./erafive/exuma_cays_256a_bahamas.csv
208,"fajardo_b,pr_783b_usa.csv",-65.633,18.333,"./20cr/fajardo_b,pr_783b_usa.csv","./era20c/fajardo_b,pr_783b_usa.csv","./eraint/fajardo_b,pr_783b_usa.csv","./merra/fajardo_b,pr_783b_usa.csv","./erafive/fajardo_b,pr_783b_usa.csv"
209,fanning_c_012c_rep._of_kiribati.csv,-159.39,3.9067,./20cr/fanning_c_012c_rep._of_kiribati.csv,./era20c/fanning_c_012c_rep._of_kiribati.csv,./eraint/fanning_c_012c_rep._of_kiribati.csv,./merra/fanning_c_012c_rep._of_kiribati.csv,./erafive/fanning_c_012c_rep._of_kiribati.csv
210,faraday_700a_united_kingdom.csv,-64.267,-65.25,./20cr/faraday_700a_united_kingdom.csv,./era20c/faraday_700a_united_kingdom.csv,./eraint/faraday_700a_united_kingdom.csv,./merra/faraday_700a_united_kingdom.csv,./erafive/faraday_700a_united_kingdom.csv
