,tg,lon,lat,path
566,"portvila_b,vanuatu_001.csv",168.32,-17.733,"./merra/portvila_b,vanuatu_001.csv"
567,port_allen_553a_usa.csv,-159.6,21.9,./merra/port_allen_553a_usa.csv
568,"port_angeles,_wa_584a_usa.csv",-123.44,48.125,"./merra/port_angeles,_wa_584a_usa.csv"
569,"port_aux_basques,nf_00665_canada.csv",-59.133,47.567,"./merra/port_aux_basques,nf_00665_canada.csv"
570,port_bloc_.csv,-1.0616,45.568999999999996,./merra/port_bloc_.csv
571,port_camargue_france.csv,4.1264,43.52,./merra/port_camargue_france.csv
572,"port_canaveral,_fl_774a_usa.csv",-80.593,28.415,"./merra/port_canaveral,_fl_774a_usa.csv"
573,port_chalmers_669a_new_zealand.csv,170.65,-45.817,./merra/port_chalmers_669a_new_zealand.csv
574,port_elizabeth_184a_south_africa.csv,25.63,-33.96,./merra/port_elizabeth_184a_south_africa.csv
575,port_ferreol_france.csv,6.7176,43.358999999999995,./merra/port_ferreol_france.csv
576,port_hedland_169a_australia.csv,118.58,-20.317999999999998,./merra/port_hedland_169a_australia.csv
577,"port_isabel,tx_772a_usa.csv",-97.215,26.06,"./merra/port_isabel,tx_772a_usa.csv"
578,port_kembla_342a_australia.csv,150.91,-34.473,./merra/port_kembla_342a_australia.csv
579,port_louis_c_103c_mauritius.csv,57.49,-20.153,./merra/port_louis_c_103c_mauritius.csv
580,port_moresby_064a_papua_new_guinea.csv,147.14,-9.4783,./merra/port_moresby_064a_papua_new_guinea.csv
581,port_nolloth_701a_south_africa.csv,16.867,-29.25,./merra/port_nolloth_701a_south_africa.csv
582,port_of_spain_248a_trinidad_and_tobago.csv,-61.516999999999996,10.65,./merra/port_of_spain_248a_trinidad_and_tobago.csv
583,"port_orford,_or_557a_usa.csv",-124.5,42.74,"./merra/port_orford,_or_557a_usa.csv"
584,"port_san_luis,_ca_565a_usa.csv",-120.76,35.177,"./merra/port_san_luis,_ca_565a_usa.csv"
585,port_sonara_816a_cameroon.csv,9.1267,-4.0067,./merra/port_sonara_816a_cameroon.csv
586,port_stanley_b_290b_united_kingdom.csv,-57.933,-51.75,./merra/port_stanley_b_290b_united_kingdom.csv
587,port_stanvac_100a_australia.csv,138.47,-35.108000000000004,./merra/port_stanvac_100a_australia.csv
588,port_tudy_.csv,-3.4459,47.644,./merra/port_tudy_.csv
589,port_vendres_france.csv,3.1075,42.52,./merra/port_vendres_france.csv
590,port_victoria_b_111b_seychelles.csv,55.458,-4.6217,./merra/port_victoria_b_111b_seychelles.csv
591,port_vila_b_046b_vanuatu.csv,168.32,-17.733,./merra/port_vila_b_046b_vanuatu.csv
592,"praia_c,cape_verde_222c_portugal.csv",-23.5,14.917,"./merra/praia_c,cape_verde_222c_portugal.csv"
593,praslin_106a_seychelles.csv,55.766999999999996,-4.3433,./merra/praslin_106a_seychelles.csv
594,prigi_125a_indonesia.csv,111.73,-8.28,./merra/prigi_125a_indonesia.csv
595,"princerupert,bc_09354_canada.csv",-130.33,54.317,"./merra/princerupert,bc_09354_canada.csv"
596,"princerupert,canada_001.csv",-130.17,54.317,"./merra/princerupert,canada_001.csv"
597,"progreso_c,_yuc._721c_mexico.csv",-89.667,21.283,"./merra/progreso_c,_yuc._721c_mexico.csv"
598,providence_statepier__usa.csv,-71.40100000000002,41.806999999999995,./merra/providence_statepier__usa.csv
599,"provideniya_b,russia_001.csv",-173.2,64.4,"./merra/provideniya_b,russia_001.csv"
600,"prudhoe_bay,_ak_579a_usa.csv",-148.53,70.4,"./merra/prudhoe_bay,_ak_579a_usa.csv"
601,pt._la_rue_121a_seychelles.csv,55.528,-4.6717,./merra/pt._la_rue_121a_seychelles.csv
602,"puertowilliams,chile_001.csv",-67.617,-54.933,"./merra/puertowilliams,chile_001.csv"
603,puerto_angel_672a_mexico.csv,-96.493,15.657,./merra/puerto_angel_672a_mexico.csv
604,puerto_armuelles_b_304b_panama.csv,-82.86,8.2733,./merra/puerto_armuelles_b_304b_panama.csv
605,puerto_cortes_b_780b_honduras.csv,-87.95,15.833,./merra/puerto_cortes_b_780b_honduras.csv
606,puerto_deseado_b_286b_argentina.csv,-65.917,-47.75,./merra/puerto_deseado_b_286b_argentina.csv
607,puerto_de_la_luz_pluz_spain.csv,-15.417,28.13300000000001,./merra/puerto_de_la_luz_pluz_spain.csv
608,puerto_madero_318a_mexico.csv,-92.43299999999999,14.717,./merra/puerto_madero_318a_mexico.csv
609,puerto_madryn_731a_argentina.csv,-65.032,-38.76300000000001,./merra/puerto_madryn_731a_argentina.csv
610,puerto_montt_684a_chile.csv,-72.967,-41.483000000000004,./merra/puerto_montt_684a_chile.csv
611,puerto_moreles_860a_mexico.csv,-86.867,20.868000000000002,./merra/puerto_moreles_860a_mexico.csv
612,puerto_plata_777a_dominica_republic.csv,-70.702,19.798,./merra/puerto_plata_777a_dominica_republic.csv
613,puerto_princesa_380a_philippines.csv,118.73,9.75,./merra/puerto_princesa_380a_philippines.csv
614,puerto_quetzal_301a_guatemala.csv,-90.785,13.922,./merra/puerto_quetzal_301a_guatemala.csv
615,puntarenas_396a_costa_rica.csv,-84.833,9.9667,./merra/puntarenas_396a_costa_rica.csv
616,punta_cana_776a_dominica_republic.csv,-68.375,18.505,./merra/punta_cana_776a_dominica_republic.csv
617,"qaqortoq,greenland_001.csv",-46.033,60.717,"./merra/qaqortoq,greenland_001.csv"
618,"queencharlottecity,bc_09850_canada.csv",-132.07,53.251999999999995,"./merra/queencharlottecity,bc_09850_canada.csv"
619,"quepos,costarica_001.csv",-84.167,9.4,"./merra/quepos,costarica_001.csv"
620,qui_nhon_b_381b_vietnam.csv,109.25,13.767000000000001,./merra/qui_nhon_b_381b_vietnam.csv
621,raahe_010_finland.csv,24.406999999999996,64.666,./merra/raahe_010_finland.csv
622,"rabaul,papuanewguinea_001.csv",152.18,-4.2,"./merra/rabaul,papuanewguinea_001.csv"
623,"rarotonga,cookislands_001.csv",-159.78,-21.206999999999997,"./merra/rarotonga,cookislands_001.csv"
624,ratan_015_sweden.csv,20.895,63.986000000000004,./merra/ratan_015_sweden.csv
625,rauma_011_finland.csv,21.426,61.133,./merra/rauma_011_finland.csv
626,ravenna_ravenna_italy.csv,12.283,44.492,./merra/ravenna_ravenna_italy.csv
627,reedypoint_usa.csv,-75.57300000000002,39.558,./merra/reedypoint_usa.csv
628,reggio_calabria_reggio+calabria_italy.csv,15.649000000000001,38.121,./merra/reggio_calabria_reggio+calabria_italy.csv
629,reihoku_japan.csv,130.03,32.467,./merra/reihoku_japan.csv
630,reunion_164a_france.csv,55.285,-20.935,./merra/reunion_164a_france.csv
631,reykjavik_iceland.csv,-21.933000000000003,64.15,./merra/reykjavik_iceland.csv
632,richard_s_bay_188a_south_africa.csv,32.083,-28.8,./merra/richard_s_bay_188a_south_africa.csv
633,rikitea_016a_french_polynesia.csv,-134.95,-23.125,./merra/rikitea_016a_french_polynesia.csv
634,ringhals_016_sweden.csv,12.113,57.25,./merra/ringhals_016_sweden.csv
635,rio_grande_714a_brazil.csv,-52.103,-32.138000000000005,./merra/rio_grande_714a_brazil.csv
636,"rockport,_tx_769a_usa.csv",-97.04700000000001,28.022,"./merra/rockport,_tx_769a_usa.csv"
637,rodrigues_105a_mauritius.csv,63.418,-19.668,./merra/rodrigues_105a_mauritius.csv
638,roervik_005_norway.csv,11.23,64.859,./merra/roervik_005_norway.csv
639,roscoff_.csv,-3.9657,48.718,./merra/roscoff_.csv
640,rosslyn_bay_330a_australia.csv,150.79,-23.162,./merra/rosslyn_bay_330a_australia.csv
641,rothera_uk.csv,-68.133,-67.567,./merra/rothera_uk.csv
642,s.cruz_d._palma_d_206d_spain.csv,-17.75,28.683000000000003,./merra/s.cruz_d._palma_d_206d_spain.csv
