,tg,lon_x,lat_x,twcrPath,era20cPath,eraintPath,merraPath,erafivePath,20CR,ERA-20c,ERA-Interim,MERRA,ERA-FIVE,lowestRMSE,twcrBest,era20cBest,eraintBest,merraBest,erafiveBest
502,"neah_bay,wa_558a_usa.csv",-124.62,48.368,"./20cr/neah_bay,wa_558a_usa.7z","./era20c/neah_bay,wa_558a_usa.7z","./eraint/neah_bay,wa_558a_usa.7z","./merra/neah_bay,wa_558a_usa.7z","./erafive/neah_bay,wa_558a_usa.7z",0.09158657199999999,0.107148649,0.089382586,0.121996298,0.084845025,ERA-FIVE,nan,nan,nan,nan,best
503,nelson_077a_new_zealand.csv,173.27,-41.266999999999996,./20cr/nelson_077a_new_zealand.7z,./era20c/nelson_077a_new_zealand.7z,./eraint/nelson_077a_new_zealand.7z,./merra/nelson_077a_new_zealand.7z,./erafive/nelson_077a_new_zealand.7z,0.090102932,0.09319601599999999,0.090137991,0.07871979900000001,0.089717595,MERRA,nan,nan,nan,best,nan
504,newcastle_019_australia.csv,151.78,-32.926,./20cr/newcastle_019_australia.7z,./era20c/newcastle_019_australia.7z,./eraint/newcastle_019_australia.7z,./merra/newcastle_019_australia.7z,./erafive/newcastle_019_australia.7z,0.07319439,0.071192422,0.069881288,0.07479440799999999,0.070730718,ERA-Interim,nan,nan,best,nan,nan
505,newhaven_p011_uk.csv,0.05703,50.782,./20cr/newhaven_p011_uk.7z,./era20c/newhaven_p011_uk.7z,./eraint/newhaven_p011_uk.7z,./merra/newhaven_p011_uk.7z,./erafive/newhaven_p011_uk.7z,0.12035327300000001,0.109485101,0.111235037,0.10896748699999999,0.10394247,ERA-FIVE,nan,nan,nan,nan,best
506,newlondon_usa.csv,-72.09,41.361000000000004,./20cr/newlondon_usa.7z,./era20c/newlondon_usa.7z,./eraint/newlondon_usa.7z,./merra/newlondon_usa.7z,./erafive/newlondon_usa.7z,0.145195346,0.114552683,0.12866948,0.10992598599999999,0.10993603699999999,MERRA,nan,nan,nan,best,nan
507,newlyn_p001_uk.csv,-5.5417,50.102,./20cr/newlyn_p001_uk.7z,./era20c/newlyn_p001_uk.7z,./eraint/newlyn_p001_uk.7z,./merra/newlyn_p001_uk.7z,./erafive/newlyn_p001_uk.7z,0.10434914199999999,0.111338319,0.08207772599999999,0.087380872,0.085093932,ERA-Interim,nan,nan,best,nan,nan
508,"newport,ri_253a_usa.csv",-71.327,41.505,"./20cr/newport,ri_253a_usa.7z","./era20c/newport,ri_253a_usa.7z","./eraint/newport,ri_253a_usa.7z","./merra/newport,ri_253a_usa.7z","./erafive/newport,ri_253a_usa.7z",0.110185525,0.110618652,0.103035531,0.102425824,0.106378173,MERRA,nan,nan,nan,best,nan
509,newport_p057_uk.csv,-2.9874,51.55,./20cr/newport_p057_uk.7z,./era20c/newport_p057_uk.7z,./eraint/newport_p057_uk.7z,./merra/newport_p057_uk.7z,./erafive/newport_p057_uk.7z,0.22779577899999998,0.230152694,0.22968043300000002,0.228381063,0.22268407399999998,ERA-FIVE,nan,nan,nan,nan,best
510,newport_usa.csv,-71.327,41.505,./20cr/newport_usa.7z,./era20c/newport_usa.7z,./eraint/newport_usa.7z,./merra/newport_usa.7z,./erafive/newport_usa.7z,0.122117848,0.118408709,0.102187271,0.098569428,0.098453851,ERA-FIVE,nan,nan,nan,nan,best
511,"newwestminster,bc_07654_canada.csv",-122.91,49.2,"./20cr/newwestminster,bc_07654_canada.7z","./era20c/newwestminster,bc_07654_canada.7z","./eraint/newwestminster,bc_07654_canada.7z","./merra/newwestminster,bc_07654_canada.7z","./erafive/newwestminster,bc_07654_canada.7z",0.17865442,0.193329345,0.169046558,0.183241873,0.183486583,ERA-Interim,nan,nan,best,nan,nan
512,newyork_thebattery__usa.csv,-74.014,40.701,./20cr/newyork_thebattery__usa.7z,./era20c/newyork_thebattery__usa.7z,./eraint/newyork_thebattery__usa.7z,./merra/newyork_thebattery__usa.7z,./erafive/newyork_thebattery__usa.7z,0.16273194800000002,0.141773918,0.117015719,0.14656370900000001,0.137072209,ERA-Interim,nan,nan,best,nan,nan
513,"new_london,ct_744a_usa.csv",-72.087,41.355,"./20cr/new_london,ct_744a_usa.7z","./era20c/new_london,ct_744a_usa.7z","./eraint/new_london,ct_744a_usa.7z","./merra/new_london,ct_744a_usa.7z","./erafive/new_london,ct_744a_usa.7z",0.127518346,0.11752508,0.126861152,0.11687193300000001,0.10887669900000001,ERA-FIVE,nan,nan,nan,nan,best
514,"new_york,ny_745a_usa.csv",-74.015,40.7,"./20cr/new_york,ny_745a_usa.7z","./era20c/new_york,ny_745a_usa.7z","./eraint/new_york,ny_745a_usa.7z","./merra/new_york,ny_745a_usa.7z","./erafive/new_york,ny_745a_usa.7z",0.147170003,0.129133141,0.160549721,0.14343634800000002,0.143863626,ERA-20c,nan,best,nan,nan,nan
515,nice_france.csv,7.2853,43.69600000000001,./20cr/nice_france.7z,./era20c/nice_france.7z,./eraint/nice_france.7z,./merra/nice_france.7z,./erafive/nice_france.7z,0.05923471599999999,0.060880993,0.081668557,0.07672415099999999,0.05766518599999999,ERA-FIVE,nan,nan,nan,nan,best
516,nishinoomote_363a_japan.csv,131.0,30.732,./20cr/nishinoomote_363a_japan.7z,./era20c/nishinoomote_363a_japan.7z,./eraint/nishinoomote_363a_japan.7z,./merra/nishinoomote_363a_japan.7z,./erafive/nishinoomote_363a_japan.7z,0.084019013,0.074867025,0.077952404,0.07598419299999999,0.076056258,ERA-20c,nan,best,nan,nan,nan
517,"nome,ak_595a_usa.csv",-165.43,64.5,"./20cr/nome,ak_595a_usa.7z","./era20c/nome,ak_595a_usa.7z","./eraint/nome,ak_595a_usa.7z","./merra/nome,ak_595a_usa.7z","./erafive/nome,ak_595a_usa.7z",0.272131668,0.239787638,0.326465947,0.319354999,0.225904265,ERA-FIVE,nan,nan,nan,nan,best
518,norfolk_island_b_062b_australia.csv,167.95,-29.066999999999997,./20cr/norfolk_island_b_062b_australia.7z,./era20c/norfolk_island_b_062b_australia.7z,./eraint/norfolk_island_b_062b_australia.7z,./merra/norfolk_island_b_062b_australia.7z,./erafive/norfolk_island_b_062b_australia.7z,0.062520559,0.060502352,0.06292107599999999,0.095071062,0.062707365,ERA-20c,nan,best,nan,nan,nan
519,northshields_p032_uk.csv,-1.4398,55.007,./20cr/northshields_p032_uk.7z,./era20c/northshields_p032_uk.7z,./eraint/northshields_p032_uk.7z,./merra/northshields_p032_uk.7z,./erafive/northshields_p032_uk.7z,0.140396467,0.13161287,0.12231753599999999,0.11901454199999999,0.129500917,MERRA,nan,nan,nan,best,nan
520,"northsydney,ns_00612_canada.csv",-60.25,46.217,"./20cr/northsydney,ns_00612_canada.7z","./era20c/northsydney,ns_00612_canada.7z","./eraint/northsydney,ns_00612_canada.7z","./merra/northsydney,ns_00612_canada.7z","./erafive/northsydney,ns_00612_canada.7z",0.11980001300000001,0.120118234,0.11931595199999999,0.11458378599999999,0.126190652,MERRA,nan,nan,nan,best,nan
521,nosy_be_150a_madagascar.csv,48.3,-13.4,./20cr/nosy_be_150a_madagascar.7z,./era20c/nosy_be_150a_madagascar.7z,./eraint/nosy_be_150a_madagascar.7z,./merra/nosy_be_150a_madagascar.7z,./erafive/nosy_be_150a_madagascar.7z,0.077749766,0.085373012,0.078203978,0.081383804,0.082186458,20CR,best,nan,nan,nan,nan
522,noto_japan.csv,137.15,37.5,./20cr/noto_japan.7z,./era20c/noto_japan.7z,./eraint/noto_japan.7z,./merra/noto_japan.7z,./erafive/noto_japan.7z,0.10209711699999999,0.10698984,0.09488500300000001,0.103197787,0.100866656,ERA-Interim,nan,nan,best,nan,nan
523,nouakchott_806a_mauritania.csv,-16.037,17.99,./20cr/nouakchott_806a_mauritania.7z,./era20c/nouakchott_806a_mauritania.7z,./eraint/nouakchott_806a_mauritania.7z,./merra/nouakchott_806a_mauritania.7z,./erafive/nouakchott_806a_mauritania.7z,0.049894567,0.052113014000000006,0.046883997999999996,0.043503028,0.042709650999999994,ERA-FIVE,nan,nan,nan,nan,best
524,noumea_b_019b_france.csv,166.44,-22.291999999999998,./20cr/noumea_b_019b_france.7z,./era20c/noumea_b_019b_france.7z,./eraint/noumea_b_019b_france.7z,./merra/noumea_b_019b_france.7z,./erafive/noumea_b_019b_france.7z,0.043012312000000004,0.056807421,0.041330909,0.042153892000000005,0.042961927999999996,ERA-Interim,nan,nan,best,nan,nan
525,nuku_alofa_038a_tonga.csv,-175.2,-21.133000000000006,./20cr/nuku_alofa_038a_tonga.7z,./era20c/nuku_alofa_038a_tonga.7z,./eraint/nuku_alofa_038a_tonga.7z,./merra/nuku_alofa_038a_tonga.7z,./erafive/nuku_alofa_038a_tonga.7z,0.042365960999999994,0.041871637,0.03979593,0.043789061,0.040825852999999995,ERA-Interim,nan,nan,best,nan,nan
526,nuku_hiva_031a_french_polynesia.csv,-140.08,-8.93,./20cr/nuku_hiva_031a_french_polynesia.7z,./era20c/nuku_hiva_031a_french_polynesia.7z,./eraint/nuku_hiva_031a_french_polynesia.7z,./merra/nuku_hiva_031a_french_polynesia.7z,./erafive/nuku_hiva_031a_french_polynesia.7z,0.033523839,0.032935395,0.033306597,0.03309413,0.033907267000000005,ERA-20c,nan,best,nan,nan,nan
527,"ny_alesund,norway_001.csv",11.95,78.933,"./20cr/ny_alesund,norway_001.7z","./era20c/ny_alesund,norway_001.7z","./eraint/ny_alesund,norway_001.7z","./merra/ny_alesund,norway_001.7z","./erafive/ny_alesund,norway_001.7z",0.089641736,0.077510093,0.09905977,0.09361172699999999,0.089498657,ERA-20c,nan,best,nan,nan,nan
528,odawara_japan.csv,139.15,35.23300000000001,./20cr/odawara_japan.7z,,./eraint/odawara_japan.7z,./merra/odawara_japan.7z,./erafive/odawara_japan.7z,,,,,,,nan,nan,nan,nan,nan
529,ofunato_japan.csv,141.72,39.067,./20cr/ofunato_japan.7z,./era20c/ofunato_japan.7z,./eraint/ofunato_japan.7z,./merra/ofunato_japan.7z,./erafive/ofunato_japan.7z,0.07535531200000001,0.063735195,0.052254931,0.05937246400000001,0.059074633,ERA-Interim,nan,nan,best,nan,nan
530,okada_japan.csv,139.38,34.783,./20cr/okada_japan.7z,./era20c/okada_japan.7z,./eraint/okada_japan.7z,./merra/okada_japan.7z,./erafive/okada_japan.7z,0.08388617,0.078848418,0.074505444,0.075756427,0.065701654,ERA-FIVE,nan,nan,nan,nan,best
531,olandsnorraudde_013_sweden.csv,17.097,57.36600000000001,./20cr/olandsnorraudde_013_sweden.7z,./era20c/olandsnorraudde_013_sweden.7z,./eraint/olandsnorraudde_013_sweden.7z,./merra/olandsnorraudde_013_sweden.7z,./erafive/olandsnorraudde_013_sweden.7z,0.127349723,0.125368961,0.11708701699999999,0.118824711,0.116581899,ERA-FIVE,nan,nan,nan,nan,best
532,omaezaki_japan.csv,138.22,34.617,./20cr/omaezaki_japan.7z,./era20c/omaezaki_japan.7z,./eraint/omaezaki_japan.7z,./merra/omaezaki_japan.7z,./erafive/omaezaki_japan.7z,0.087339924,0.084583812,0.078814379,0.08869416699999999,0.081520316,ERA-Interim,nan,nan,best,nan,nan
533,onahama_japan.csv,140.9,36.933,./20cr/onahama_japan.7z,./era20c/onahama_japan.7z,./eraint/onahama_japan.7z,./merra/onahama_japan.7z,./erafive/onahama_japan.7z,0.070064524,0.076119998,0.062424395,0.067147216,0.060961797000000005,ERA-FIVE,nan,nan,nan,nan,best
534,ortona_ortona_italy.csv,14.415,42.356,./20cr/ortona_ortona_italy.7z,./era20c/ortona_ortona_italy.7z,./eraint/ortona_ortona_italy.7z,./merra/ortona_ortona_italy.7z,./erafive/ortona_ortona_italy.7z,0.08639503300000001,0.092732904,0.082433196,0.089654151,0.082546222,ERA-Interim,nan,nan,best,nan,nan
535,osaka_japan.csv,135.43,34.65,./20cr/osaka_japan.7z,./era20c/osaka_japan.7z,./eraint/osaka_japan.7z,./merra/osaka_japan.7z,./erafive/osaka_japan.7z,0.10264614,0.11650737800000001,0.086845923,0.098278586,0.096559011,ERA-Interim,nan,nan,best,nan,nan
536,oskarshamn_014_sweden.csv,16.477999999999998,57.275,./20cr/oskarshamn_014_sweden.7z,./era20c/oskarshamn_014_sweden.7z,./eraint/oskarshamn_014_sweden.7z,./merra/oskarshamn_014_sweden.7z,./erafive/oskarshamn_014_sweden.7z,0.121553889,0.121746961,0.115150283,0.116784927,0.14623453,ERA-Interim,nan,nan,best,nan,nan
537,oslo_004_norway.csv,10.734000000000002,59.909,./20cr/oslo_004_norway.7z,./era20c/oslo_004_norway.7z,./eraint/oslo_004_norway.7z,./merra/oslo_004_norway.7z,./erafive/oslo_004_norway.7z,0.159198224,0.16906327699999998,0.142465853,0.140901113,0.1434912,MERRA,nan,nan,nan,best,nan
538,otaru_japan.csv,141.0,43.2,./20cr/otaru_japan.7z,./era20c/otaru_japan.7z,./eraint/otaru_japan.7z,./merra/otaru_japan.7z,./erafive/otaru_japan.7z,0.117574052,0.127800738,0.072112123,0.077772069,0.072031409,ERA-FIVE,nan,nan,nan,nan,best
539,otranto_otranto_italy.csv,18.497,40.147,./20cr/otranto_otranto_italy.7z,./era20c/otranto_otranto_italy.7z,./eraint/otranto_otranto_italy.7z,./merra/otranto_otranto_italy.7z,./erafive/otranto_otranto_italy.7z,0.077880612,0.078677935,0.083415029,0.078247388,0.080977069,20CR,best,nan,nan,nan,nan
540,oulu_008_finland.csv,25.41800000000001,65.04,./20cr/oulu_008_finland.7z,./era20c/oulu_008_finland.7z,./eraint/oulu_008_finland.7z,./merra/oulu_008_finland.7z,./erafive/oulu_008_finland.7z,0.22909623699999998,0.195187202,0.167917177,0.17753575800000002,0.169164989,ERA-Interim,nan,nan,best,nan,nan
541,oura_japan.csv,130.22,32.983000000000004,./20cr/oura_japan.7z,./era20c/oura_japan.7z,./eraint/oura_japan.7z,./merra/oura_japan.7z,./erafive/oura_japan.7z,0.102387621,0.090032637,0.082922845,0.098331845,0.08494338400000001,ERA-Interim,nan,nan,best,nan,nan
542,owase_japan.csv,136.22,34.067,./20cr/owase_japan.7z,./era20c/owase_japan.7z,./eraint/owase_japan.7z,./merra/owase_japan.7z,./erafive/owase_japan.7z,0.088202639,0.094684095,0.074552913,0.08686225,0.07746832,ERA-Interim,nan,nan,best,nan,nan
543,padang_b_107b_indonesia.csv,100.37,-1.0,./20cr/padang_b_107b_indonesia.7z,./era20c/padang_b_107b_indonesia.7z,./eraint/padang_b_107b_indonesia.7z,./merra/padang_b_107b_indonesia.7z,./erafive/padang_b_107b_indonesia.7z,0.095923569,0.099011617,0.094187445,0.09120089999999999,0.09313168699999999,MERRA,nan,nan,nan,best,nan
544,"pago_bay,_guam_037a_usa.csv",144.8,13.427999999999999,"./20cr/pago_bay,_guam_037a_usa.7z","./era20c/pago_bay,_guam_037a_usa.7z","./eraint/pago_bay,_guam_037a_usa.7z","./merra/pago_bay,_guam_037a_usa.7z","./erafive/pago_bay,_guam_037a_usa.7z",0.051857079,0.046550956,0.046880322,0.04661063,0.04684043400000001,ERA-20c,nan,best,nan,nan,nan
545,pago_pago_056a_usa_trust.csv,-170.68,-14.283,./20cr/pago_pago_056a_usa_trust.7z,./era20c/pago_pago_056a_usa_trust.7z,./eraint/pago_pago_056a_usa_trust.7z,./merra/pago_pago_056a_usa_trust.7z,./erafive/pago_pago_056a_usa_trust.7z,0.033149629,0.032684097,0.031961254,0.031505697,0.032850492,MERRA,nan,nan,nan,best,nan
546,paimboeuf_.csv,-2.0004,47.287,./20cr/paimboeuf_.7z,,./eraint/paimboeuf_.7z,./merra/paimboeuf_.7z,./erafive/paimboeuf_.7z,,,,,,,nan,nan,nan,nan,nan
547,paita_b_678b_peru.csv,-81.167,-5.0833,./20cr/paita_b_678b_peru.7z,./era20c/paita_b_678b_peru.7z,./eraint/paita_b_678b_peru.7z,./merra/paita_b_678b_peru.7z,./erafive/paita_b_678b_peru.7z,0.07709057799999999,0.079672736,0.080577136,0.078656709,0.079697728,20CR,best,nan,nan,nan,nan
548,palermo_palermo_italy.csv,13.370999999999999,38.121,./20cr/palermo_palermo_italy.7z,./era20c/palermo_palermo_italy.7z,./eraint/palermo_palermo_italy.7z,./merra/palermo_palermo_italy.7z,./erafive/palermo_palermo_italy.7z,0.09438210300000001,0.087801813,0.094469897,0.08967311300000001,0.09081153,ERA-20c,nan,best,nan,nan,nan
549,palinuro_palinuro_italy.csv,15.275,40.032,./20cr/palinuro_palinuro_italy.7z,./era20c/palinuro_palinuro_italy.7z,./eraint/palinuro_palinuro_italy.7z,./merra/palinuro_palinuro_italy.7z,./erafive/palinuro_palinuro_italy.7z,0.057734835,0.061267545,0.060995167,0.058334326,0.061342142999999995,20CR,best,nan,nan,nan,nan
550,palma_de_mallorca_palmademallorca_spain.csv,2.6375,39.56,./20cr/palma_de_mallorca_palmademallorca_spain.7z,./era20c/palma_de_mallorca_palmademallorca_spain.7z,./eraint/palma_de_mallorca_palmademallorca_spain.7z,./merra/palma_de_mallorca_palmademallorca_spain.7z,./erafive/palma_de_mallorca_palmademallorca_spain.7z,0.063230938,0.094399946,0.090794758,0.08375136400000001,0.066185536,20CR,best,nan,nan,nan,nan
551,palmeira_235a_portugal.csv,-22.983,16.755,./20cr/palmeira_235a_portugal.7z,./era20c/palmeira_235a_portugal.7z,./eraint/palmeira_235a_portugal.7z,./merra/palmeira_235a_portugal.7z,./erafive/palmeira_235a_portugal.7z,0.029213219,0.025592526,0.027526698,0.02604843,0.025653642999999997,ERA-20c,nan,best,nan,nan,nan
552,palmyra_island_043a_proprietary.csv,-162.09,5.8833,./20cr/palmyra_island_043a_proprietary.7z,./era20c/palmyra_island_043a_proprietary.7z,,,,,,,,,,nan,nan,nan,nan,nan
553,panama_city_beach_761a_usa.csv,-85.88,30.213,./20cr/panama_city_beach_761a_usa.7z,./era20c/panama_city_beach_761a_usa.7z,./eraint/panama_city_beach_761a_usa.7z,./merra/panama_city_beach_761a_usa.7z,./erafive/panama_city_beach_761a_usa.7z,0.125826969,0.117731763,0.11488821099999999,0.098055205,0.10804915,MERRA,nan,nan,nan,best,nan
554,papeete_b_015b_french_polynesia.csv,-149.57,-17.532,./20cr/papeete_b_015b_french_polynesia.7z,./era20c/papeete_b_015b_french_polynesia.7z,./eraint/papeete_b_015b_french_polynesia.7z,./merra/papeete_b_015b_french_polynesia.7z,./erafive/papeete_b_015b_french_polynesia.7z,0.036715342000000005,0.035089661,0.031195437000000003,0.031819703,0.031322344,ERA-Interim,nan,nan,best,nan,nan
555,pari_159a_indonesia.csv,106.62,-5.85,./20cr/pari_159a_indonesia.7z,./era20c/pari_159a_indonesia.7z,./eraint/pari_159a_indonesia.7z,./merra/pari_159a_indonesia.7z,./erafive/pari_159a_indonesia.7z,0.067432033,0.071373058,0.06677679,0.06592977900000001,0.067007129,MERRA,nan,nan,nan,best,nan
556,"patriciabay,bc_07277_canada.csv",-123.45,48.653999999999996,"./20cr/patriciabay,bc_07277_canada.7z","./era20c/patriciabay,bc_07277_canada.7z","./eraint/patriciabay,bc_07277_canada.7z","./merra/patriciabay,bc_07277_canada.7z","./erafive/patriciabay,bc_07277_canada.7z",0.115182361,0.108463534,0.106676175,0.102522165,0.09923599699999999,ERA-FIVE,nan,nan,nan,nan,best
557,pemba_c_192c_mozambique.csv,40.5,-12.967,./20cr/pemba_c_192c_mozambique.7z,./era20c/pemba_c_192c_mozambique.7z,./eraint/pemba_c_192c_mozambique.7z,./merra/pemba_c_192c_mozambique.7z,./erafive/pemba_c_192c_mozambique.7z,0.07650978900000001,0.067498029,0.06823979,0.066492692,0.070146211,MERRA,nan,nan,nan,best,nan
558,penang_144a_malaysia.csv,100.35,5.4217,./20cr/penang_144a_malaysia.7z,./era20c/penang_144a_malaysia.7z,./eraint/penang_144a_malaysia.7z,./merra/penang_144a_malaysia.7z,./erafive/penang_144a_malaysia.7z,0.071321514,0.067883595,0.064341237,0.06617647900000001,0.063757903,ERA-FIVE,nan,nan,nan,nan,best
559,penrhyn_024a_cook_islands.csv,-158.05,-8.9767,./20cr/penrhyn_024a_cook_islands.7z,./era20c/penrhyn_024a_cook_islands.7z,./eraint/penrhyn_024a_cook_islands.7z,./merra/penrhyn_024a_cook_islands.7z,./erafive/penrhyn_024a_cook_islands.7z,0.042423996,0.042767082000000005,0.041128003999999996,0.041788195,0.041839165,ERA-Interim,nan,nan,best,nan,nan
560,"pensacola,fl_762a_usa.csv",-87.213,30.403000000000002,"./20cr/pensacola,fl_762a_usa.7z","./era20c/pensacola,fl_762a_usa.7z","./eraint/pensacola,fl_762a_usa.7z","./merra/pensacola,fl_762a_usa.7z","./erafive/pensacola,fl_762a_usa.7z",0.11966281599999999,0.077229918,0.087412432,0.090828862,0.08326086099999999,ERA-20c,nan,best,nan,nan,nan
561,"penuelas,_pr_243a_usa.csv",-66.762,17.972,"./20cr/penuelas,_pr_243a_usa.7z","./era20c/penuelas,_pr_243a_usa.7z","./eraint/penuelas,_pr_243a_usa.7z","./merra/penuelas,_pr_243a_usa.7z","./erafive/penuelas,_pr_243a_usa.7z",0.031731575,0.030920742,0.030983925,0.030758295,0.034675212999999996,MERRA,nan,nan,nan,best,nan
562,peter___paul_rocks_201a_brazil.csv,-29.343000000000004,0.92,./20cr/peter___paul_rocks_201a_brazil.7z,./era20c/peter___paul_rocks_201a_brazil.7z,./eraint/peter___paul_rocks_201a_brazil.7z,./merra/peter___paul_rocks_201a_brazil.7z,./erafive/peter___paul_rocks_201a_brazil.7z,0.027073827999999998,0.028122991,0.028555002000000003,0.02791883,0.027297752999999998,20CR,best,nan,nan,nan,nan
563,philadelphia_pier9n__usa.csv,-75.142,39.933,./20cr/philadelphia_pier9n__usa.7z,./era20c/philadelphia_pier9n__usa.7z,./eraint/philadelphia_pier9n__usa.7z,./merra/philadelphia_pier9n__usa.7z,./erafive/philadelphia_pier9n__usa.7z,0.16960657199999998,0.173814595,0.163240756,0.16585417800000002,0.16044926,ERA-FIVE,nan,nan,nan,nan,best
564,pietarsaari_009_finland.csv,22.69,63.708999999999996,./20cr/pietarsaari_009_finland.7z,./era20c/pietarsaari_009_finland.7z,./eraint/pietarsaari_009_finland.7z,./merra/pietarsaari_009_finland.7z,./erafive/pietarsaari_009_finland.7z,0.16501523,0.151029248,0.140243308,0.143432452,0.14257082199999999,ERA-Interim,nan,nan,best,nan,nan
565,pisco_b_683b_peru.csv,-76.133,-13.417,./20cr/pisco_b_683b_peru.7z,./era20c/pisco_b_683b_peru.7z,./eraint/pisco_b_683b_peru.7z,./merra/pisco_b_683b_peru.7z,./erafive/pisco_b_683b_peru.7z,0.074648103,0.077328495,0.076428934,0.076725164,0.079393441,20CR,best,nan,nan,nan,nan
566,pohnpei_c_001c_fd._st._micronesia.csv,158.23,6.9833,./20cr/pohnpei_c_001c_fd._st._micronesia.7z,./era20c/pohnpei_c_001c_fd._st._micronesia.7z,./eraint/pohnpei_c_001c_fd._st._micronesia.7z,./merra/pohnpei_c_001c_fd._st._micronesia.7z,./erafive/pohnpei_c_001c_fd._st._micronesia.7z,0.055856869,0.054208819000000005,0.054156185,0.054094487999999996,0.054854082,MERRA,nan,nan,nan,best,nan
567,"pointatkinson,bc_07795_canada.csv",-123.25,49.336999999999996,"./20cr/pointatkinson,bc_07795_canada.7z","./era20c/pointatkinson,bc_07795_canada.7z","./eraint/pointatkinson,bc_07795_canada.7z","./merra/pointatkinson,bc_07795_canada.7z","./erafive/pointatkinson,bc_07795_canada.7z",0.11251836,0.12400836,0.11115442199999999,0.11213148199999999,0.109012829,ERA-FIVE,nan,nan,nan,nan,best
568,pointe_a_pitre_272a_france.csv,-61.533,16.233,./20cr/pointe_a_pitre_272a_france.7z,./era20c/pointe_a_pitre_272a_france.7z,./eraint/pointe_a_pitre_272a_france.7z,./merra/pointe_a_pitre_272a_france.7z,./erafive/pointe_a_pitre_272a_france.7z,0.037764016,0.037931411,0.038376127999999995,0.037403029,0.038819564,MERRA,nan,nan,nan,best,nan
569,pointe_noire_b_234b_congo.csv,11.85,-4.8,./20cr/pointe_noire_b_234b_congo.7z,./era20c/pointe_noire_b_234b_congo.7z,./eraint/pointe_noire_b_234b_congo.7z,./merra/pointe_noire_b_234b_congo.7z,./erafive/pointe_noire_b_234b_congo.7z,0.058777221,0.05831697,0.062179404,0.057158100999999996,0.05817689400000001,MERRA,nan,nan,nan,best,nan
570,"pointlarue,seychelles_001.csv",55.528,-4.6717,"./20cr/pointlarue,seychelles_001.7z","./era20c/pointlarue,seychelles_001.7z","./eraint/pointlarue,seychelles_001.7z","./merra/pointlarue,seychelles_001.7z","./erafive/pointlarue,seychelles_001.7z",0.05195860099999999,0.057521115,0.055563192000000004,0.053217899000000006,0.04943676599999999,ERA-FIVE,nan,nan,nan,nan,best
