,tg,lon,lat,num_year,num_95pcs,corrn,rmse,path
361,la_rochelle_la_palli-france-refmar.csv,-1.2206,46.158,18.0,105,0.7866790268387429,0.08684167298083745,./eraint/la_rochelle_la_palli-.csv
362,la_union_b-086b-el_salvador-uhslc.csv,-87.81700000000002,13.333,33.0,203,0.2088970748287303,0.06503628283466546,./eraint/la_union_b-086b-el_salvador.csv
363,legaspi-371a-philippines-uhslc.csv,123.75,13.15,29.0,73,0.3419179113411984,0.051497940470889784,./eraint/legaspi-371a-philippines.csv
364,leith-p034-uk-bodc.csv,-3.1817,55.99,27.0,75,0.7745194961778761,0.09857047801352077,./eraint/leith-p034-uk.csv
365,lembar-419a-indonesia-uhslc.csv,116.07,-8.7317,4.0,58,0.3287283382165742,0.03983174409702277,./eraint/lembar-419a-indonesia.csv
366,lerwick-p041-uk-bodc.csv,-1.1333,60.15,37.0,70,0.8243864918895287,0.07511292773126894,./eraint/lerwick-p041-uk.csv
367,les_sables_d_olonne-france-refmar.csv,-1.7935,46.497,23.0,98,0.7829562976720389,0.08710801730016612,./eraint/les_sables_d_olonne-.csv
368,"lewes,de-747a-usa-uhslc.csv",-75.12,38.782,35.0,128,0.8005143348203294,0.10119787622332646,"./eraint/lewes,de-747a-usa.csv"
369,le_conquet-france-refmar.csv,-4.7807,48.358999999999995,36.0,76,0.8081322021549198,0.07567747708256074,./eraint/le_conquet-.csv
370,le_crouesty-france-refmar.csv,-2.8952,47.543,12.0,80,0.7934613215579938,0.0874937088052527,./eraint/le_crouesty-.csv
371,le_havre-france-refmar.csv,0.106,49.482,36.0,86,0.7548941401492459,0.11290100318851055,./eraint/le_havre-.csv
372,le_pellerin-france-refmar.csv,-1.7651,47.205,29.0,95,0.4690437785219072,0.2797210944382936,./eraint/le_pellerin-.csv
373,le_robert-270a-france-uhslc.csv,-60.933,14.683,4.0,55,0.3112815997357886,0.033464442332586934,./eraint/le_robert-270a-france.csv
374,lianyungang-639a-china-uhslc.csv,119.42,34.75,20.0,126,0.6558898665234187,0.13608320410762328,./eraint/lianyungang-639a-china.csv
375,limetree_bay-254a-usa-uhslc.csv,-64.753,17.697,30.0,71,0.3024232351859601,0.030992351888329155,./eraint/limetree_bay-254a-usa.csv
376,limon_b-268b-costa_rica-uhslc.csv,-83.03299999999999,10.0,33.0,129,0.3269421047463823,0.03724776206722048,./eraint/limon_b-268b-costa_rica.csv
377,livorno-livorno-italy-idromare.csv,10.299000000000001,43.54600000000001,22.0,265,0.6943233089402971,0.0667302372159856,./eraint/livorno-livorno-italy.csv
378,llandudno-p007-uk-bodc.csv,-3.8252,53.332,21.0,76,0.6694648359059243,0.19477417042521525,./eraint/llandudno-p007-uk.csv
379,lobos_de_afuera-084a-peru-uhslc.csv,-80.717,-6.9333,28.0,213,0.18975005122779426,0.05791536859095221,./eraint/lobos_de_afuera-084a-peru.csv
380,lombrum-400a-papua_new_guinea-uhslc.csv,147.37,-2.0333,17.0,110,0.2253624129353551,0.03504402880060599,./eraint/lombrum-400a-papua_new_guinea.csv
381,lord_howe_b-399b-australia-uhslc.csv,159.07,-31.517,21.0,71,0.5569916617893348,0.11589215979669287,./eraint/lord_howe_b-399b-australia.csv
382,loreto-319a-mexico-uhslc.csv,-111.37,26.017,7.0,124,0.3727506591598772,0.03876368390086874,./eraint/loreto-319a-mexico.csv
383,"los_angeles,ca-567a-usa-uhslc.csv",-118.27,33.72,34.0,151,0.6043359127246956,0.03910402635151865,"./eraint/los_angeles,ca-567a-usa.csv"
384,"lowerescuminac,nb-02000-canada-meds.csv",-64.883,47.083,37.0,102,0.6111381363093165,0.1261768532000623,"./eraint/lowerescuminac,nb-02000-canada.csv"
385,lowestoft-p024-uk-bodc.csv,1.7508,52.473,37.0,72,0.7316476153949388,0.1494916068942721,./eraint/lowestoft-p024-uk.csv
386,lubang-655a-philippines-uhslc.csv,120.21,13.82,1.0,48,0.4453908229224135,0.03256642868054887,./eraint/lubang-655a-philippines.csv
387,luderitz-702a-south_africa-uhslc.csv,15.15,-26.65,34.0,108,0.6548991687569574,0.046722441521794326,./eraint/luderitz-702a-south_africa.csv
388,luis_correia-711a-brazil-uhslc.csv,-41.672,-2.8667,1.0,63,0.5016985868289275,0.08460080723231146,./eraint/luis_correia-711a-brazil.csv
389,lumut-143a-malaysia-uhslc.csv,100.62,4.2333,28.0,492,0.3383345522228537,0.06045839179361678,./eraint/lumut-143a-malaysia.csv
390,lusi_a-633a-china-uhslc.csv,121.62,32.133,18.0,104,0.7168025721169283,0.14035267937268284,./eraint/lusi_a-633a-china.csv
391,lyttelton-667a-new_zealand-uhslc.csv,172.72,-43.6,19.0,122,0.8109812634272412,0.06689339557205815,./eraint/lyttelton-667a-new_zealand.csv
392,maaloey-003-norway-statkart.csv,5.1133,61.934,36.0,105,0.7968843523294444,0.08815514234037049,./eraint/maaloey-003-norway.csv
393,macae-719a-brazil-uhslc.csv,-41.467,-22.233,5.0,113,0.659976816151491,0.0919010251701881,./eraint/macae-719a-brazil.csv
394,macau-338a-macau-uhslc.csv,113.55,22.166999999999998,4.0,66,0.7058331167779786,0.10163498929896857,./eraint/macau-338a-macau.csv
395,mackay-018-australia-johnhunter.csv,149.19,-21.143,26.0,77,0.6083911236631656,0.0937385144323056,./eraint/mackay-018-australia.csv
396,macquarie_is._c-680c-australia-uhslc.csv,158.97,-54.483000000000004,13.0,52,0.7726953420395379,0.08435830422257196,./eraint/macquarie_is._c-680c-australia.csv
397,madang-066a-papua_new_guinea-uhslc.csv,145.8,-5.2,15.0,245,0.4026063571329834,0.031154401044620826,./eraint/madang-066a-papua_new_guinea.csv
398,madeira-715a-brazil-uhslc.csv,-44.378,-2.565,13.0,169,0.12802749670246089,0.0984492559997181,./eraint/madeira-715a-brazil.csv
399,"madero,tampico-277a-mexico-uhslc.csv",-97.795,22.261999999999997,4.0,124,0.3398523695474181,0.09776608035743872,"./eraint/madero,tampico-277a-mexico.csv"
400,"magueyes_island,pr-246a-usa-uhslc.csv",-67.047,17.972,34.0,80,0.3721881498446514,0.027940120328334518,"./eraint/magueyes_island,pr-246a-usa.csv"
401,mahon-mahon-spain-pde.csv,4.2706,39.893,5.0,108,0.7498372261726063,0.05136235288366179,./eraint/mahon-mahon-spain.csv
402,maisaka-japan-jma.csv,137.62,34.683,36.0,184,0.6890963831232172,0.07527178510610037,./eraint/maisaka-japan.csv
403,maizuru-japan-jma.csv,135.38,35.467,36.0,168,0.7239256637558951,0.057638015864663036,./eraint/maizuru-japan.csv
404,"majuro,marshallislands-001-glossdm-bodc.csv",171.37,7.1067,24.0,65,0.1852400612480805,0.044223818797528784,"./eraint/majuro,marshallislands-001.csv"
405,makurazaki-japan-jma.csv,130.3,31.267,36.0,141,0.6184310608822571,0.06335510478594569,./eraint/makurazaki-japan.csv
406,malaga-mala-spain-ieo.csv,-4.4167,36.717,35.0,189,0.7052175935492127,0.05104913461524485,./eraint/malaga-mala-spain.csv
407,malakal_b-007b-republic_of_belau-uhslc.csv,134.46,7.33,34.0,75,0.2643308734521931,0.04720016266191469,./eraint/malakal_b-007b-republic_of_belau.csv
408,"male_b,hulule-108b-rep._of_maldives-uhslc.csv",73.517,4.1833,22.0,68,0.3488179030321297,0.03436876304751737,"./eraint/male_b,hulule-108b-rep._of_maldives.csv"
409,malin_head-834a-ireland-uhslc.csv,-7.3333,55.367,24.0,70,0.6885279071228492,0.14473053404705302,./eraint/malin_head-834a-ireland.csv
410,"maniitsoq,greenland-001-glossdm-bodc.csv",-52.905,65.413,1.0,68,0.7015642587790211,0.07453770121413576,"./eraint/maniitsoq,greenland-001.csv"
411,manila_b-370b-philippines-uhslc.csv,120.97,14.583,30.0,112,0.4715835256116069,0.0581342876771817,./eraint/manila_b-370b-philippines.csv
412,manta_b-089b-ecuador-uhslc.csv,-80.733,-0.95,34.0,252,0.17448167966791048,0.07823395474334174,./eraint/manta_b-089b-ecuador.csv
413,mantyluoto-007-finland-fmi.csv,21.463,61.593999999999994,37.0,89,0.5911728698723884,0.12883213316560002,./eraint/mantyluoto-007-finland.csv
414,manus-065a-papua_new_guinea-uhslc.csv,147.27,-2.0133,11.0,81,0.2504631516041845,0.03636236315611702,./eraint/manus-065a-papua_new_guinea.csv
415,"manzanillo-b,mexico-001-glossdm-bodc.csv",-104.33,19.053,17.0,155,0.32839394408913136,0.0652238823952286,"./eraint/manzanillo-b,mexico-001.csv"
416,maputo_b-190b-mozambique-uhslc.csv,32.57,-25.975,3.0,115,0.24458374672935496,0.09474919627336699,./eraint/maputo_b-190b-mozambique.csv
417,marsden_point-398a-new_zealand-uhslc.csv,174.5,-35.833,29.0,87,0.7853619879544843,0.04846164449955144,./eraint/marsden_point-398a-new_zealand.csv
418,marseille-france-med-refmar.csv,5.35,43.3,31.0,171,0.7785403760191187,0.06386785747095115,./eraint/marseille-france.csv
419,marviken-012-sweden-smhi.csv,16.837,58.553999999999995,37.0,94,0.5336261091928615,0.11118408337769706,./eraint/marviken-012-sweden.csv
420,mar_del_plata_b-729b-argentina-uhslc.csv,-57.55,-38.05,7.0,86,0.7490177839808665,0.18561037693155616,./eraint/mar_del_plata_b-729b-argentina.csv
421,masirah-113a-oman-uhslc.csv,58.872,20.686999999999998,16.0,66,0.5141112996561636,0.03790159361533034,./eraint/masirah-113a-oman.csv
422,matarani_b-094b-peru-uhslc.csv,-72.117,-17.0,22.0,197,0.1623057262943373,0.06435366676318485,./eraint/matarani_b-094b-peru.csv
423,matsuyama-japan-jma.csv,132.72,33.867,36.0,155,0.5903992177059191,0.06882065820662549,./eraint/matsuyama-japan.csv
424,mawson-177a-australia-uhslc.csv,62.883,-67.6,17.0,44,0.7731084994637978,0.06137213717019936,./eraint/mawson-177a-australia.csv
425,"mayaguez,_pr-736a-usa-uhslc.csv",-67.16,18.22,5.0,69,0.3491758345467362,0.031700863280821445,"./eraint/mayaguez,_pr-736a-usa.csv"
426,"mayport,fl-753a-usa-uhslc.csv",-81.432,30.395,22.0,130,0.7484017440294082,0.08589836636065126,"./eraint/mayport,fl-753a-usa.csv"
427,melilla-melilla-spain-pde.csv,-2.918,35.291,8.0,150,0.7052444428803721,0.050197814996676686,./eraint/melilla-melilla-spain.csv
428,meneng-158a-indonesia-uhslc.csv,114.38,-8.1167,2.0,77,0.5484463273513386,0.06900007576758223,./eraint/meneng-158a-indonesia.csv
429,mera-japan-jma.csv,139.83,34.917,36.0,177,0.6637094350614532,0.06631632592080093,./eraint/mera-japan.csv
430,messina-messina-italy-idromare.csv,15.562999999999999,38.196,32.0,125,0.26065201298750423,0.07264874813778463,./eraint/messina-messina-italy.csv
431,"miami,hauloverpier-001-glossdm-bodc.csv",-80.117,25.9,11.0,79,0.4139094106245594,0.07238877503152158,"./eraint/miami,hauloverpier-001.csv"
432,miamibeach-usa-noaa.csv,-80.132,25.768,1.0,53,0.4104806397509436,0.07763022859080436,./eraint/miamibeach-usa.csv
433,midway-050a-usa_trust-uhslc.csv,-177.37,28.217,33.0,58,0.6509686149337368,0.061820509829749286,./eraint/midway-050a-usa_trust.csv
434,milfordhaven-p056-uk-bodc.csv,-5.0143,51.702,37.0,76,0.7890485580401847,0.09910968753770724,./eraint/milfordhaven-p056-uk.csv
435,millport-p049-uk-bodc.csv,-4.9058,55.75,35.0,76,0.8077434436729396,0.1306161268445088,./eraint/millport-p049-uk.csv
436,minamidaito-japan-jma.csv,131.23,25.866999999999997,7.0,84,0.29191996645988216,0.0969611604814284,./eraint/minamidaito-japan.csv
437,minamitorishima-japan-jma.csv,153.98,24.3,18.0,59,0.6317929870772006,0.1678551968741963,./eraint/minamitorishima-japan.csv
438,mina_sulman-182a-bahrain-uhslc.csv,50.6,26.233,29.0,143,0.617914378695146,0.07399205140218121,./eraint/mina_sulman-182a-bahrain.csv
439,miri-388a-malaysia-uhslc.csv,113.97,4.3917,18.0,332,0.4371368714221937,0.04938847905236037,./eraint/miri-388a-malaysia.csv
440,misumi-japan-jma.csv,130.45,32.617,35.0,146,0.6014209062139635,0.06713876182429013,./eraint/misumi-japan.csv
441,miyakejima-357a-japan-uhslc.csv,139.48,34.067,34.0,170,0.3252387995187814,0.1476460794896827,./eraint/miyakejima-357a-japan.csv
442,miyako-japan-jma.csv,141.98,39.65,33.0,150,0.7531572753662724,0.047047819687435835,./eraint/miyako-japan.csv
443,mokuoloe-061a-usa-uhslc.csv,-157.8,21.433000000000003,33.0,66,0.4169936150586269,0.0347858060447908,./eraint/mokuoloe-061a-usa.csv
444,mombasa-101a-kenya-uhslc.csv,39.657,-4.07,24.0,95,0.3153608705348364,0.039821226521583986,./eraint/mombasa-101a-kenya.csv
445,monaco_port_hercule-france-med-refmar.csv,7.4215,43.729,35.0,230,0.7535326514188292,0.047883703752300825,./eraint/monaco_port_hercule-france.csv
446,"mona_is.,_pr-267a-usa-uhslc.csv",-67.938,18.09,6.0,74,0.2340546378681047,0.056050610799105394,"./eraint/mona_is.,_pr-267a-usa.csv"
447,"montauk,ny-279a-usa-uhslc.csv",-71.96,41.048,35.0,103,0.7768708994007478,0.08891118012440194,"./eraint/montauk,ny-279a-usa.csv"
448,"monterey,ca-555a-usa-uhslc.csv",-121.89,36.605,35.0,154,0.7377638210726725,0.042620864567077234,"./eraint/monterey,ca-555a-usa.csv"
449,montoir-de-bretagne-france-refmar.csv,-2.1084,47.306000000000004,3.0,75,0.7059772160489287,0.12419114889185165,./eraint/montoir-de-bretagne-.csv
450,morayfirth-p207-uk-bodc.csv,-4.0022,57.599,10.0,70,0.8202554335546811,0.0844649902864732,./eraint/morayfirth-p207-uk.csv
451,mossel_bay-185a-south_africa-uhslc.csv,22.13300000000001,-34.183,34.0,116,0.8020574376755848,0.08138545194838001,./eraint/mossel_bay-185a-south_africa.csv
452,motril-motril-spain-pde.csv,-3.5239999999999996,36.72,11.0,177,0.7036074198076964,0.04708379891143539,./eraint/motril-motril-spain.csv
453,moulmein-906a-myanmar-uhslc.csv,97.62200000000001,16.465,3.0,196,0.3213728869923049,0.1735677596708297,./eraint/moulmein-906a-myanmar.csv
454,mumbles-p932-uk-bodc.csv,-3.9754,51.57,24.0,76,0.7773139067909542,0.10957246498007077,./eraint/mumbles-p932-uk.csv
455,murotomisaki-japan-jma.csv,134.17,33.266999999999996,36.0,158,0.579734058645631,0.07275162660906834,./eraint/murotomisaki-japan.csv
456,muscat_b-110b-oman-uhslc.csv,58.565,23.628,24.0,130,0.3013998791720402,0.04896527898131112,./eraint/muscat_b-110b-oman.csv
457,nagasaki-japan-jma.csv,129.87,32.733000000000004,36.0,147,0.5936332326641928,0.05908967712753228,./eraint/nagasaki-japan.csv
458,nagoya-japan-jma.csv,136.88,35.083,36.0,181,0.6770619611546641,0.0768425618764227,./eraint/nagoya-japan.csv
459,naha-japan-jma.csv,127.67,26.217,36.0,97,0.561159634492449,0.05223314331036346,./eraint/naha-japan.csv
460,"nain,nf-01430-canada-meds.csv",-61.683,56.55,14.0,89,0.6907929207230301,0.09127046573555887,"./eraint/nain,nf-01430-canada.csv"
461,nakano_shima-345a-japan-uhslc.csv,129.84,29.842,27.0,123,0.3902307999838329,0.08532901037778781,./eraint/nakano_shima-345a-japan.csv
462,nantes_usine_brulee-france-refmar.csv,-1.5742,47.20399999999999,28.0,95,0.4070532407492681,0.3401971645833999,./eraint/nantes_usine_brulee-.csv
463,nantucketisland-usa-noaa.csv,-70.097,41.285,37.0,103,0.7970642182577704,0.07666646796625069,./eraint/nantucketisland-usa.csv
464,naos_b-300b-panama-uhslc.csv,-79.533,8.9167,7.0,139,0.2157364598158047,0.06647218733878593,./eraint/naos_b-300b-panama.csv
465,napier-668a-new_zealand-uhslc.csv,176.92,-39.483000000000004,25.0,105,0.8112949309567551,0.055062038891167384,./eraint/napier-668a-new_zealand.csv
466,naples-usa-noaa.csv,-81.807,26.13,20.0,124,0.677457081592535,0.06947691199085812,./eraint/naples-usa.csv
467,napoli-napoli-italy-idromare.csv,14.269,40.841,24.0,181,0.7239158141213711,0.0499334144526141,./eraint/napoli-napoli-italy.csv
468,natal_c-202c-brazil-uhslc.csv,-35.195,-5.7517,1.0,36,0.11384136232228435,0.027717292368549428,./eraint/natal_c-202c-brazil.csv
469,nauru-001-glossdm-bodc.csv,166.91,-0.5283,24.0,77,0.5389103313188691,0.060469195525992586,./eraint/nauru-001.csv
470,nawiliwili-058a-usa-uhslc.csv,-159.36,21.955,35.0,59,0.38466083417162944,0.0386973654952001,./eraint/nawiliwili-058a-usa.csv
471,naze-359a-japan-uhslc.csv,129.5,28.38300000000001,33.0,107,0.545370051391279,0.05143925463465994,./eraint/naze-359a-japan.csv
472,"neah_bay,wa-558a-usa-uhslc.csv",-124.62,48.368,35.0,188,0.8160496140275789,0.07737468480795896,"./eraint/neah_bay,wa-558a-usa.csv"
473,nelson-077a-new_zealand-uhslc.csv,173.27,-41.266999999999996,26.0,123,0.7867129194269031,0.06234828702927664,./eraint/nelson-077a-new_zealand.csv
474,newcastle-019-australia-johnhunter.csv,151.78,-32.926,27.0,128,0.6649922150181358,0.0629751766008051,./eraint/newcastle-019-australia.csv
475,newhaven-p011-uk-bodc.csv,0.05703,50.782,33.0,81,0.7538206075873588,0.09352276976747352,./eraint/newhaven-p011-uk.csv
476,newlondon-usa-noaa.csv,-72.09,41.361000000000004,37.0,110,0.7615910302918999,0.09264455444315814,./eraint/newlondon-usa.csv
477,newlyn-p001-uk-bodc.csv,-5.5417,50.102,37.0,74,0.8048393708363191,0.07582619564688134,./eraint/newlyn-p001-uk.csv
478,"newport,ri-253a-usa-uhslc.csv",-71.327,41.505,35.0,105,0.7478981108112274,0.08513568931008875,"./eraint/newport,ri-253a-usa.csv"
479,newport-p057-uk-bodc.csv,-2.9874,51.55,20.0,71,0.5756239262099345,0.1985547948307252,./eraint/newport-p057-uk.csv
480,newport-usa-noaa.csv,-71.327,41.505,37.0,107,0.7464012443952854,0.08499835064760594,./eraint/newport-usa.csv
481,"newwestminster,bc-07654-canada-meds.csv",-122.91,49.2,36.0,234,0.5352507381327177,0.1567018943811897,"./eraint/newwestminster,bc-07654-canada.csv"
482,newyork_thebattery_-usa-noaa.csv,-74.014,40.701,37.0,116,0.7662053322037188,0.10924036084680327,./eraint/newyork_thebattery_-usa.csv
483,"new_london,ct-744a-usa-uhslc.csv",-72.087,41.355,34.0,108,0.7600774070559206,0.09312159901503056,"./eraint/new_london,ct-744a-usa.csv"
484,"new_york,ny-745a-usa-uhslc.csv",-74.015,40.7,35.0,114,0.7563569682517214,0.11089524453176718,"./eraint/new_york,ny-745a-usa.csv"
485,nice-france-med-refmar.csv,7.2853,43.69600000000001,34.0,225,0.7463238739453025,0.0499848881201944,./eraint/nice-france.csv
486,nishinoomote-363a-japan-uhslc.csv,131.0,30.732,33.0,135,0.5036727624524151,0.06778569467536898,./eraint/nishinoomote-363a-japan.csv
487,"nome,ak-595a-usa-uhslc.csv",-165.43,64.5,21.0,62,0.8222125102473333,0.1890075763738953,"./eraint/nome,ak-595a-usa.csv"
488,norfolk_island_b-062b-australia-uhslc.csv,167.95,-29.066999999999997,15.0,60,0.6232201540147695,0.055865749778953776,./eraint/norfolk_island_b-062b-australia.csv
489,northshields-p032-uk-bodc.csv,-1.4398,55.007,35.0,76,0.7648673943441429,0.10636993847133293,./eraint/northshields-p032-uk.csv
490,"northsydney,ns-00612-canada-meds.csv",-60.25,46.217,36.0,90,0.6517193121836984,0.0925963916963634,"./eraint/northsydney,ns-00612-canada.csv"
491,nosy_be-150a-madagascar-uhslc.csv,48.3,-13.4,13.0,73,0.25623020981225353,0.07655324590101982,./eraint/nosy_be-150a-madagascar.csv
492,noto-japan-jma.csv,137.15,37.5,18.0,159,0.7859246617481657,0.07611838193214329,./eraint/noto-japan.csv
493,nouakchott-806a-mauritania-uhslc.csv,-16.037,17.99,6.0,70,0.4654332211553728,0.04450766554238629,./eraint/nouakchott-806a-mauritania.csv
494,noumea_b-019b-france-uhslc.csv,166.44,-22.291999999999998,35.0,71,0.6972548581701933,0.03810705397083071,./eraint/noumea_b-019b-france.csv
495,nuku_alofa-038a-tonga-uhslc.csv,-175.2,-21.133000000000006,23.0,68,0.4847142397454266,0.03727849543527252,./eraint/nuku_alofa-038a-tonga.csv
496,nuku_hiva-031a-french_polynesia-uhslc.csv,-140.08,-8.93,27.0,55,0.19516621807549306,0.03173762415425802,./eraint/nuku_hiva-031a-french_polynesia.csv
497,"ny-alesund,norway-001-glossdm-bodc.csv",11.95,78.933,26.0,65,0.7577783258759403,0.06633284676896714,"./eraint/ny-alesund,norway-001.csv"
498,odawara-japan-jma.csv,139.15,35.23300000000001,3.0,132,0.4768351528206124,0.08048695003703929,./eraint/odawara-japan.csv
499,ofunato-japan-jma.csv,141.72,39.067,36.0,155,0.7550299459339622,0.04657155702689203,./eraint/ofunato-japan.csv
500,okada-japan-jma.csv,139.38,34.783,36.0,181,0.6631104911913506,0.0585480113958279,./eraint/okada-japan.csv
501,olandsnorraudde-013-sweden-smhi.csv,17.097,57.36600000000001,37.0,84,0.5909390312118796,0.11593317783867856,./eraint/olandsnorraudde-013-sweden.csv
502,omaezaki-japan-jma.csv,138.22,34.617,36.0,183,0.6637414267905686,0.06598505318074832,./eraint/omaezaki-japan.csv
503,onahama-japan-jma.csv,140.9,36.933,36.0,180,0.7710825078079149,0.04714955426767409,./eraint/onahama-japan.csv
504,ortona-ortona-italy-idromare.csv,14.415,42.356,19.0,206,0.7147405269490377,0.0746651290311215,./eraint/ortona-ortona-italy.csv
505,osaka-japan-jma.csv,135.43,34.65,36.0,168,0.6264318549446484,0.0782420691035793,./eraint/osaka-japan.csv
506,oskarshamn-014-sweden-smhi.csv,16.477999999999998,57.275,37.0,87,0.5738063707013263,0.11475235536097232,./eraint/oskarshamn-014-sweden.csv
507,oslo-004-norway-statkart.csv,10.734000000000002,59.909,37.0,123,0.8054149684633927,0.1282982870024778,./eraint/oslo-004-norway.csv
508,otaru-japan-jma.csv,141.0,43.2,18.0,123,0.759767879430193,0.06009973054081611,./eraint/otaru-japan.csv
509,otranto-otranto-italy-idromare.csv,18.497,40.147,23.0,182,0.6211477044496594,0.0710491964977132,./eraint/otranto-otranto-italy.csv
510,oulu-008-finland-fmi.csv,25.41800000000001,65.04,37.0,83,0.6983098820952099,0.16357353838109828,./eraint/oulu-008-finland.csv
511,oura-japan-jma.csv,130.22,32.983000000000004,36.0,147,0.5599558131512437,0.07574868706474294,./eraint/oura-japan.csv
512,owase-japan-jma.csv,136.22,34.067,36.0,172,0.6673940593409629,0.06590061073969668,./eraint/owase-japan.csv
513,padang_b-107b-indonesia-uhslc.csv,100.37,-1.0,27.0,362,0.2280504715069221,0.09007982129888993,./eraint/padang_b-107b-indonesia.csv
514,"pago_bay,_guam-037a-usa-uhslc.csv",144.8,13.427999999999999,7.0,50,0.5815060792922147,0.04089167773700174,"./eraint/pago_bay,_guam-037a-usa.csv"
515,pago_pago-056a-usa_trust-uhslc.csv,-170.68,-14.283,35.0,62,0.3193518786744957,0.031099231929493463,./eraint/pago_pago-056a-usa_trust.csv
516,paimboeuf-france-refmar.csv,-2.0004,47.287,3.0,77,0.6603277308444888,0.13701749127444487,./eraint/paimboeuf-.csv
517,paita_b-678b-peru-uhslc.csv,-81.167,-5.0833,33.0,219,0.13908228938931055,0.07066773289556433,./eraint/paita_b-678b-peru.csv
518,palermo-palermo-italy-idromare.csv,13.370999999999999,38.121,12.0,118,0.7338423667827237,0.049509086940655436,./eraint/palermo-palermo-italy.csv
519,palinuro-palinuro-italy-idromare.csv,15.275,40.032,22.0,175,0.6863224817098308,0.05294416309311074,./eraint/palinuro-palinuro-italy.csv
520,palma_de_mallorca-palmademallorca-spain-pde.csv,2.6375,39.56,5.0,105,0.7497926073101249,0.0492023484397424,./eraint/palma_de_mallorca-palmademallorca-spain.csv
521,palmeira-235a-portugal-uhslc.csv,-22.983,16.755,10.0,37,0.4331968959661426,0.02447624075647688,./eraint/palmeira-235a-portugal.csv
522,panama_city_beach-761a-usa-uhslc.csv,-85.88,30.213,16.0,126,0.7800408464606992,0.0828191626919465,./eraint/panama_city_beach-761a-usa.csv
523,papeete_b-015b-french_polynesia-uhslc.csv,-149.57,-17.532,34.0,64,0.4325634944571489,0.029866068776551975,./eraint/papeete_b-015b-french_polynesia.csv
524,pari-159a-indonesia-uhslc.csv,106.62,-5.85,2.0,119,0.3776532303684588,0.08239318568727765,./eraint/pari-159a-indonesia.csv
525,"patriciabay,bc-07277-canada-meds.csv",-123.45,48.653999999999996,37.0,214,0.6834443404993775,0.08986697045271631,"./eraint/patriciabay,bc-07277-canada.csv"
526,pemba_c-192c-mozambique-uhslc.csv,40.5,-12.967,1.0,51,0.5516644412296392,0.07464574384963889,./eraint/pemba_c-192c-mozambique.csv
527,penang-144a-malaysia-uhslc.csv,100.35,5.4217,28.0,425,0.3421754943469532,0.06486624768446615,./eraint/penang-144a-malaysia.csv
528,penrhyn-024a-cook_islands-uhslc.csv,-158.05,-8.9767,34.0,54,0.3170224444819493,0.04101725250548049,./eraint/penrhyn-024a-cook_islands.csv
529,"pensacola,fl-762a-usa-uhslc.csv",-87.213,30.403000000000002,35.0,135,0.8021803428784743,0.06799091263566212,"./eraint/pensacola,fl-762a-usa.csv"
530,"penuelas,_pr-243a-usa-uhslc.csv",-66.762,17.972,4.0,65,0.3190738770142464,0.033590648514756224,"./eraint/penuelas,_pr-243a-usa.csv"
531,peter___paul_rocks-201a-brazil-uhslc.csv,-29.343000000000004,0.92,3.0,39,0.24677706244012035,0.026956187660648563,./eraint/peter___paul_rocks-201a-brazil.csv
532,philadelphia_pier9n_-usa-noaa.csv,-75.142,39.933,26.0,125,0.7021515260572635,0.13134256027698907,./eraint/philadelphia_pier9n_-usa.csv
533,pietarsaari-009-finland-fmi.csv,22.69,63.708999999999996,37.0,89,0.6609888376302688,0.1380512683779035,./eraint/pietarsaari-009-finland.csv
534,pisco_b-683b-peru-uhslc.csv,-76.133,-13.417,26.0,224,0.14583622278822464,0.06875174640447157,./eraint/pisco_b-683b-peru.csv
535,pohnpei_c-001c-fd._st._micronesia-uhslc.csv,158.23,6.9833,34.0,85,0.19891895620166464,0.05246458415184435,./eraint/pohnpei_c-001c-fd._st._micronesia.csv
536,"pointatkinson,bc-07795-canada-meds.csv",-123.25,49.336999999999996,37.0,232,0.6867129079700318,0.09652246812314594,"./eraint/pointatkinson,bc-07795-canada.csv"
537,pointe_a_pitre-272a-france-uhslc.csv,-61.533,16.233,23.0,62,0.2345645828637288,0.035079001034398635,./eraint/pointe_a_pitre-272a-france.csv
538,pointe_noire_b-234b-congo-uhslc.csv,11.85,-4.8,34.0,281,0.26276148016795664,0.04698861718773418,./eraint/pointe_noire_b-234b-congo.csv
539,"pointlarue,seychelles-001-glossdm-bodc.csv",55.528,-4.6717,6.0,42,0.15565894994566656,0.04810419583998346,"./eraint/pointlarue,seychelles-001.csv"
540,point_fortin-728a-trinidad_and_tobago-uhslc.csv,-61.417,10.1,11.0,93,0.2463326241399886,0.05098084683557392,./eraint/point_fortin-728a-trinidad_and_tobago.csv
541,ponta_delgada-211a-portugal-uhslc.csv,-25.671999999999997,37.735,34.0,54,0.7954347041538314,0.039991840218482635,./eraint/ponta_delgada-211a-portugal.csv
542,"port-aux-basques,nf-00665-canada-meds.csv",-59.133,47.567,35.0,93,0.6166802846190313,0.0979494312330178,"./eraint/port-aux-basques,nf-00665-canada.csv"
543,port-bloc-france-refmar.csv,-1.0616,45.568999999999996,12.0,113,0.8007750225503971,0.07867839572566734,./eraint/port-bloc-.csv
544,port-camargue-france-med-refmar.csv,4.1264,43.52,2.0,96,0.7850339777739859,0.08145592887270736,./eraint/port-camargue-france.csv
